question_id,gold_hop_count,committed_r,p,native_s
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,4,0.5,0.7663340036335538,2.1875000174207213
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,4,0.75,0.4591607506565608,-0.6788194393868454
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,4,1.0,0.9995121428792187,7.62500000410364
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,2,0.0,0.5975928727395784,0.18229169553443272
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,2,1.0,0.9994069963935469,7.437499972525984
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,4,0.0,0.3375835420053684,-1.863194450376452
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,4,0.25,0.7972034328933273,1.8828124837527866
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,4,0.5,0.898633323407526,3.4062500279500716
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,2,0.0,0.5251913554751853,-0.11805553734302525
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,2,0.5,0.9622585170221208,5.062500005300939
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,2,1.0,0.9947798743463406,5.250000007683411
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,2,0.0,0.5808111478723319,0.17361107509997153
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,2,0.5,0.9968273165271956,5.749999800696969
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,2,1.0,0.9910768204926699,6.218749879364623
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,2,0.0,0.27252832237433194,-2.475694404604534
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,2,0.5,0.22853735305277575,-1.6854166505030461
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,2,0.0,0.47788442605327613,-0.2986111174880837
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,2,0.5,0.8121500327092668,2.1612103057023697
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,2,0.0,0.48612931930334496,-0.5520833371362338
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,2,0.5,0.9830119046956564,4.97222219515566
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,3,0.0,0.4427728048137567,-1.0937499152237755
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,3,0.3333333333333333,0.9035442517380152,2.4270833265036345
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,3,0.6666666666666666,0.8412785430350976,2.4583333966632686
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,3,1.0,0.9985894444518683,6.624999977444531
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,2,0.0,0.3248470654208201,-1.8229166728754838
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,2,0.5,0.9956674458369431,7.374999892170308
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,2,1.0,0.9995416871243168,7.687500054467819
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,4,0.0,0.2500067438483739,-2.635416611058948
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,4,0.25,0.561503815482212,0.7604166669771075
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,4,0.5,0.8540551038788662,3.026562497127452
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,2,0.0,0.4923133201169781,-0.9131944372784346
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,2,0.5,0.9759541475305618,4.999999992753146
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,2,1.0,0.9975081783894459,6.0000000425498
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,2,0.0,0.4778394875837755,-0.6666666893288493
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,2,1.0,0.9997496188164986,8.562499911258783
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,3,0.0,0.429935921764508,-1.2690972103737295
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,3,0.3333333333333333,0.8449393236169676,2.4999999892897904
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,3,0.6666666666666666,0.8305520793354867,1.9687499841675162
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,3,1.0,0.9987726692552825,8.56249993141561
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,2,0.0,0.4195661292909072,-1.1319444146938622
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,2,0.5,0.9798504128222483,4.000000004190952
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,2,1.0,0.9986396495370263,6.604166576464195
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,2,0.0,0.4652944977101483,-0.790625015491969
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,2,0.5,0.9729393996123596,3.5937499897554517
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,2,1.0,0.9772230231087283,6.187499922239415
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,3,0.0,0.365107486922517,-2.08680564950272
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,3,0.3333333333333333,0.7818301689355741,1.3281250279396772
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,3,0.6666666666666666,0.8578001104593178,2.857638878508523
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,3,1.0,0.9985796739648002,7.083333310399515
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,2,0.0,0.52997796233385,-0.5486110767556561
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,2,0.5,0.9985896417524308,6.562500176834874
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,2,1.0,0.9929634339378562,7.340277703113518
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,3,0.0,0.41636349381761084,-0.942708350950852
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,3,0.3333333333333333,0.7537660291981698,1.3437500142802794
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,3,0.6666666666666666,0.9633017099501889,3.760416624349697
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,3,1.0,0.9672534331118695,4.1875000263663065
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,3,0.0,0.47196179592525866,-0.3819444965208984
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,3,0.3333333333333333,0.2819348485084947,-1.2187499923631548
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,3,0.6666666666666666,0.719849605491552,1.4999999646097422
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,3,1.0,0.9973683264917069,5.937500177766196
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,4,0.0,0.47449580995684904,-0.6927083645908473
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,4,0.25,0.7495708139227989,1.2968749841675162
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,4,0.5,0.7500147553790781,1.7673611110076308
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,2,0.0,0.5192420416063271,-0.19791667515205014
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,2,0.5,0.9278941537212717,2.6718750200234354
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,2,1.0,0.9987304572221557,6.874999839278947
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,2,0.0,0.09715955327690995,-3.395833379938267
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,2,0.5,0.835386412371844,2.756944422784727
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,2,1.0,0.7230609123542551,1.0625
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,3,0.0,0.46578524088402756,-0.9079861552147324
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,3,0.3333333333333333,0.860947942858902,2.2697916748933493
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,2,0.0,0.4878560526558639,-0.4965278704443739
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,2,0.5,0.9745879218711578,4.4687499517846545
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,2,1.0,0.9997778764437544,8.562499794530595
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,3,0.0,0.34370328862863286,-1.7847222957579005
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,3,0.3333333333333333,0.6052179114936631,0.4999999776482582
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,3,0.6666666666666666,0.11372487334968451,-2.7083333518994213
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,3,1.0,0.020036731334423994,-3.9553571618162096
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,3,0.0,0.6447806717645644,0.5815972018366059
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,3,0.6666666666666666,0.1259469544118135,-3.181818160567094
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,3,1.0,0.4422080716456125,0.3395833637647835
