round,question_id,decision_step,trajectory_length,tau,r,margin,native_probability,positive_replicas,correct,conflicted,replica_margin_sd,run_question,native_positive,delta_r,delta_margin,evidence_gain
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,3,4,0.75,0.0,3.125000001862645,0.9579122721594764,1.0,True,False,3.42443144151014e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,0.0,1.7499999422580004,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,4,4,1.0,1.0,9.437499645624484,0.9999201713365039,1.0,True,False,0.08838851568006556,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,1.0,6.312499643761839,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1,5,0.2,0.0,-4.500000076368451,0.010986941800756,0.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,2,5,0.4,0.0,2.8749999441206455,0.9465966673753954,1.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,0.0,7.375000020489097,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,3,5,0.6,0.5,6.375000168336555,0.9982992778743714,1.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,0.5,3.50000022421591,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,4,5,0.8,0.5,3.625000021420419,0.974042643343788,1.0,True,False,5.400064965458298e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,0.0,-2.750000146916136,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,5,5,1.0,1.0,7.062499953521183,0.9991424314008119,1.0,True,False,0.08838819795291997,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,0.5,3.4374999321007635,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1,5,0.2,0.0,-3.874999947845936,0.0203323543815129,0.0,True,False,6.585445126929966e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,2,5,0.4,0.0,3.0000000447034836,0.9522544731733312,1.0,True,False,0.1767766952966369,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,0.0,6.874999992549419,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,3,5,0.6,0.0,0.8124999552965164,0.6924818539181614,1.0,True,False,0.0883883687217427,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,0.0,-2.187500089406967,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,4,5,0.8,0.5,6.875000119151082,0.9989677690861095,1.0,True,False,8.421137895829023e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,0.5,6.0625001638545655,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,5,5,1.0,1.0,6.312499993189704,0.998186271433321,1.0,True,False,0.08838856076978484,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,0.5,-0.5625001259613782,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1,3,0.3333333333333333,0.0,-4.562499960884452,0.010347709869134,0.0,False,False,0.08838815008496605,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,2,3,0.6666666666666666,0.0,3.6875000037252903,0.9755326364610919,1.0,False,False,0.08838842140530334,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,True,0.0,8.249999964609742,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,3,3,1.0,0.5,6.687499891035259,0.9987527335260893,1.0,False,False,0.08838829364766879,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,True,0.5,2.9999998873099685,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,1,16,0.0625,0.0,-3.9375000121071935,0.019159281501568003,0.0,False,False,0.0883884437958166,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,2,16,0.125,0.0,-6.4374999784631655,0.00160095236411065,0.0,False,False,0.08838828508659018,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,-2.499999966355972,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,3,16,0.1875,0.0,-5.625000084983185,0.0035936022771217,0.0,False,False,1.1524528889697587e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,0.8124998934799805,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,16,0.25,0.0,-4.9999999813735485,0.00669285104811465,0.0,False,False,2.989792066241545e-07,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,0.6250001036096364,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,5,16,0.3125,0.0,-0.6875,0.3347332180792763,0.0,False,False,0.08838834764831845,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,4.3124999813735485,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,6,16,0.375,0.0,-1.5625000223517418,0.1734709903663345,0.0,False,False,0.08838840033187909,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,-0.8750000223517418,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,7,16,0.4375,0.0,-1.1250000149011612,0.2450850103753835,0.0,False,False,6.322027276634104e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,0.4375000074505806,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,8,16,0.5,0.0,0.9999999701976776,0.7310585727705126,1.0,False,False,4.2146848510894035e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,0.0,2.124999985098839,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,9,16,0.5625,0.5,0.8124999701976776,0.6924818573176746,1.0,False,False,0.08838830550146994,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,0.5,-0.1875,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,10,16,0.625,0.5,2.9999999590218067,0.9525741249711752,1.0,False,False,4.7415204574755785e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,0.0,2.187499988824129,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,11,16,0.6875,0.5,-1.0625000298023224,0.25701321139169125,0.0,False,False,0.08838830550146994,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,-4.062499988824129,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,12,16,0.75,0.5,-0.125,0.4689117495571009,0.0,False,False,0.1767766952966369,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,0.9375000298023224,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,13,16,0.8125,0.5,1.1874999701976776,0.766107418507183,1.0,False,False,0.08838838979516696,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,0.0,1.3124999701976776,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,14,16,0.875,0.5,1.5,0.8175744761936437,1.0,False,False,4.2146848510894035e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,0.0,0.3125000298023224,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,15,16,0.9375,0.5,-1.3125000074505806,0.21225667916355564,0.0,False,False,0.08838831603818206,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,-2.8125000074505806,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,16,16,1.0,0.5,-3.5624999897554517,0.0276347943369077,0.0,False,False,0.08838842535656975,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,False,0.0,-2.249999982304871,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,1,7,0.1428571428571428,0.0,-4.375000040978193,0.012807433933271502,0.0,True,True,0.3535535565464898,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,2,7,0.2857142857142857,0.0,0.1875,0.5466929371297772,1.0,True,True,0.08838834764831845,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,0.0,4.562500040978193,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,3,7,0.4285714285714285,0.3333333333333333,0.8125,0.6924818636588268,1.0,True,True,0.08838830550146994,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,0.3333333333333333,0.625,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,4,7,0.5714285714285714,0.3333333333333333,1.812499925494194,0.8594942721342618,1.0,True,True,0.08838828442804568,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,0.0,0.999999925494194,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,5,7,0.7142857142857143,0.6666666666666666,6.812499896215741,0.998899129231998,1.0,True,True,0.08838840897527575,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,0.3333333333333333,4.999999970721547,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,6,7,0.8571428571428571,0.6666666666666666,5.37500000349246,0.9953548682274629,1.0,True,True,0.17677690372597366,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,0.0,-1.437499892723281,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,7,7,1.0,0.6666666666666666,4.750000027008355,0.9914225148159648,1.0,True,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,True,0.0,-0.624999976484105,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,1,12,0.0833333333333333,0.0,-5.187499973224476,0.00556559748457555,0.0,True,False,0.08838860217577078,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,2,12,0.1666666666666666,0.0,-3.0625000651925802,0.04475679765572805,0.0,True,False,0.08838828706222371,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,2.1249999080318958,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,12,0.25,0.0,-7.187499963823939,0.00075687819288255,0.0,True,False,0.0883882923717388,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,-4.1249998986313585,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,4,12,0.3333333333333333,0.3333333333333333,-4.999999965773895,0.0066928511518219505,0.0,True,False,1.557457761379131e-07,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.3333333333333333,2.1874999980500434,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,5,12,0.4166666666666667,0.3333333333333333,-5.062500037951395,0.006301959597702101,0.0,True,False,0.08838814646297125,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,-0.06250007217749953,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,6,12,0.5,0.3333333333333333,-5.375000008614734,0.00460957213984705,0.0,True,False,3.203819031335929e-07,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,-0.3124999706633389,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,7,12,0.5833333333333334,0.3333333333333333,-4.624999992549419,0.009708476553105801,0.0,True,False,2.976621176081891e-07,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,0.7500000160653144,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,8,12,0.6666666666666666,0.3333333333333333,-0.375,0.4073334000459302,0.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,4.249999992549419,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,9,12,0.75,0.3333333333333333,-0.9375000149011612,0.28157819383674576,0.0,True,False,0.0883883687217427,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,-0.5625000149011612,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,10,12,0.8333333333333334,0.3333333333333333,-0.6249999850988388,0.34864513871787584,0.0,True,False,2.1073424255447017e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,0.3125000298023224,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,11,12,0.9166666666666666,0.3333333333333333,-2.062500052154064,0.1129467525802077,0.0,True,False,0.08838829496475781,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,-1.4375000670552254,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,12,12,1.0,0.3333333333333333,-1.3125000074505806,0.21225667916355564,0.0,True,False,0.08838831603818206,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,0.7500000447034836,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,1,9,0.1111111111111111,0.0,-4.500000097323209,0.01098694157305685,0.0,False,True,1.0470857676925236e-07,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,2,9,0.2222222222222222,0.0,1.6250000223517418,0.8354835401757015,1.0,False,True,3.161013638317052e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,6.125000119674951,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,3,9,0.3333333333333333,0.0,1.4374999850988388,0.8078806247441771,1.0,False,True,0.08838832657489419,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,-0.18750003725290298,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,4,9,0.4444444444444444,0.5,2.8125000167638063,0.9432550109156974,1.0,False,True,0.0883883450141404,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.5,1.3750000316649675,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,5,9,0.5555555555555556,0.5,2.874999975785613,0.9465966689761043,1.0,False,True,1.0800129930916596e-07,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,0.06249995902180672,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,6,9,0.6666666666666666,0.5,2.9374999813735485,0.9495853975096435,1.0,False,True,0.08838840560023514,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,0.06250000558793545,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,7,9,0.7777777777777778,0.5,3.0624999720603228,0.9552431984627766,1.0,False,True,0.088388229110307,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,0.12499999068677425,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,8,9,0.8888888888888888,0.5,1.562500037252903,0.8265290120303996,1.0,False,True,0.08838833711160632,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,-1.4999999348074198,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,9,9,1.0,0.75,3.437500006519258,0.9688008957472733,1.0,False,True,0.08838825150082028,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.25,1.874999969266355,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,1,5,0.2,0.0,-3.7499999832361937,0.0229773702863631,0.0,False,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,2,5,0.4,0.0,-0.9999999850988388,0.26964999607921947,0.0,False,True,0.17677675851690966,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,False,0.0,2.749999998137355,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,3,5,0.6,0.25,1.3125,0.7877433196362702,1.0,False,True,0.08838830550146994,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,True,0.25,2.312499985098839,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,4,5,0.8,0.25,1.437499962747097,0.8078806210547083,1.0,False,True,0.08838837925845483,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,True,0.0,0.12499996274709702,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,5,5,1.0,0.25,6.562500112631824,0.9985868978172714,1.0,False,True,0.08838842313398267,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,True,0.0,5.125000149884727,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,1,5,0.2,0.0,-4.937500147148967,0.0071350450285093,0.0,True,False,0.08838826598879945,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,5,0.4,0.0,2.5624999552965164,0.9282975617100432,1.0,True,False,0.08838824228119717,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,True,0.0,7.500000102445483,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,3,5,0.6,0.5,2.437500048428774,0.9195213912275124,1.0,True,False,0.08838828969640174,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,True,0.5,-0.12499990686774254,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,4,5,0.8,0.5,2.625000037252903,0.9324533112067126,1.0,True,False,8.42936974928158e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,True,0.0,0.1874999888241291,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,5,5,1.0,1.0,7.437499996711267,0.9994104435991547,1.0,True,False,0.08838840119621874,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,True,0.5,4.812499959458364,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,1,7,0.1428571428571428,0.0,-3.500000013038516,0.0293122303803711,0.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,7,0.2857142857142857,0.0,3.000000022351742,0.952254471719326,1.0,True,False,0.17677681646882634,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.0,6.500000035390258,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,3,7,0.4285714285714285,0.5,3.5624999441206455,0.9723652044915706,1.0,True,False,0.08838837662427679,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.5,0.5624999217689037,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,4,7,0.5714285714285714,0.5,3.750000013038516,0.9770226303826813,1.0,True,False,1.0536712598751245e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.0,0.18750006891787052,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,5,7,0.7142857142857143,0.5,1.6874999776482582,0.8437181664636089,1.0,True,False,0.08838837925845483,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.0,-2.062500035390258,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,6,7,0.8571428571428571,0.5,4.874999935505912,0.9923648314342166,1.0,True,False,0.17677655535592893,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.0,3.1874999578576535,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,7,7,1.0,1.0,7.562499957566615,0.9994796820966962,1.0,True,False,0.08838840798745899,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.5,2.6875000220607035,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,1,8,0.125,0.0,-6.125000233296305,0.002182715937237,0.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,8,0.25,0.0,1.1250000596046448,0.754914997895581,1.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,7.25000029290095,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,3,8,0.375,0.0,1.6250000149011612,0.8354835391516132,1.0,True,False,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,0.4999999552965164,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,4,8,0.5,0.0,-3.5624998891726136,0.0276347969508441,0.0,True,False,0.08838834633122943,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,False,0.0,-5.187499904073775,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,5,8,0.625,0.0,1.4375000223517418,0.8063917027426144,1.0,True,False,0.2651650324082432,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,4.999999911524355,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,6,8,0.75,0.5,-1.5000000149011612,0.18316484070638045,0.0,True,False,0.1767767374434854,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,False,0.5,-2.937500037252903,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,7,8,0.875,0.5,4.187499954365194,0.9850149899131253,1.0,True,False,0.08838840428314612,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,5.687499969266355,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,8,8,1.0,1.0,7.68750004710455,0.9995407929182389,1.0,True,False,0.08838841327639456,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.5,3.5000000927393558,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,1,14,0.0714285714285714,0.0,-4.18750006519258,0.0149850083970005,0.0,False,True,0.08838831867236009,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,,,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,2,14,0.1428571428571428,0.0,-1.5000000298023224,0.1824255193614457,0.0,False,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,0.0,2.687500035390258,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,3,14,0.2142857142857142,0.0,0.6249999701976776,0.651354857898194,1.0,False,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,0.0,2.125,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,4,14,0.2857142857142857,0.0,2.249999977648258,0.9046505331728752,1.0,False,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,0.0,1.6250000074505806,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,5,14,0.3571428571428571,0.0,-0.9999999701976776,0.2689414272294874,0.0,False,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,0.0,-3.249999947845936,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,6,14,0.4285714285714285,0.0,-0.9999999403953552,0.2689414330889798,0.0,False,True,0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,0.0,2.9802322387695312e-08,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,7,14,0.5,0.0,0.1875,0.5466929371297772,1.0,False,True,0.08838834764831845,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,0.0,1.1874999403953552,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,8,14,0.5714285714285714,0.0,-0.4375000149011612,0.39243703092020965,0.0,False,True,0.0883883687217427,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,0.0,-0.6250000149011612,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,9,14,0.6428571428571429,0.0,-1.0000000447034836,0.2689414125807569,0.0,False,True,2.1073424255447017e-08,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,0.0,-0.5625000298023224,False
