round,question_id,decision_step,trajectory_length,tau,r,margin,native_probability,positive_replicas,correct,conflicted,replica_margin_sd,run_question,native_positive,delta_r,delta_margin,evidence_gain,full_coverage
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,6,6,1.0,1.0,5.937500177766196,0.9973632253991287,1.0,True,False,0.08838840378923775,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,True,0.33333333333333337,2.875000248546712,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,13,13,1.0,0.5,5.062499824678525,0.993698039032615,1.0,False,False,0.08838827158642777,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,True,0.0,0.8124997296836227,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,4,4,1.0,1.0,7.374999839405064,0.9993736657413675,1.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,True,0.5,4.4374997909762905,True,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,5,5,1.0,0.5,6.687499890162144,0.9987527335157421,1.0,False,False,0.08838846248201702,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,True,0.0,3.6249998827115633,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,7,7,1.0,0.3333333333333333,3.7499999525025487,0.9768551434789048,1.0,False,True,0.17677678880995684,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,True,0.0,2.7499999525025487,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,4,4,1.0,0.5,5.62499990593642,0.9963785894210403,1.0,False,False,0.17677656951463586,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,True,0.5,5.18749990593642,True,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,12,12,1.0,0.6666666666666666,-4.24999996740371,0.014063627495220499,0.0,False,True,1.8966081829902314e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,False,0.0,-0.12499981094151735,False,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,14,14,1.0,1.0,-2.1874999925494194,0.1010200301324781,0.0,True,True,0.08838835818503057,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,False,0.0,0.3749999403953552,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,13,13,1.0,0.6666666666666666,4.4999998435378075,0.9890130556692526,1.0,False,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,True,0.0,1.874999813735485,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,5,5,1.0,1.0,6.625000046333298,0.998674977644098,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,True,0.5,3.6250001171138138,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,8,8,1.0,0.25,6.749999975843821,0.9988304897067266,1.0,False,True,1.683404398530826e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,True,0.25,2.562500078289304,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,16,16,1.0,0.6666666666666666,-2.6250000670552254,0.0675466869162138,0.0,False,True,6.322027276634104e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,0.0,0.6874999012798071,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,3,3,1.0,0.5,7.500000035623088,0.9994472213827572,1.0,False,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,True,0.5,5.000000132480636,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,5,5,1.0,1.0,6.499999940977432,0.9984988176547924,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,True,0.5,3.624999907449819,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,6,6,1.0,1.0,8.875000249026925,0.9998601779591674,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,0.5,3.625000410611392,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,4,4,1.0,1.0,8.125000163709046,0.9997040429349234,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,True,1.0,4.87500020468724,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,6,6,1.0,0.75,4.875000094296411,0.9923648326419638,1.0,False,True,0.17677654811193935,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,True,0.25,3.0625000942964107,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,11,11,1.0,0.3333333333333333,-8.500000379965059,0.0002034269007758,0.0,False,True,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,0.0,-3.0000003629684215,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,15,15,1.0,0.5,-2.874999988824129,0.0537562617386864,0.0,False,True,0.17677656885609136,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,False,0.0,0.7500001043081284,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,19,19,1.0,0.75,-0.25,0.43806201333608696,0.0,False,True,0.1767766952966369,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,False,0.0,0.25,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,19,19,1.0,0.5,-2.750000074505806,0.0600866459661996,0.0,False,True,2.1073424255447017e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,0.0,-2.750000074505806,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,15,15,1.0,1.0,-0.6249999850988388,0.34918098805826464,0.0,False,True,0.17677667422321264,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,False,0.0,-2.374999962747097,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,8,8,1.0,1.0,4.4999999878928065,0.9889299363886288,1.0,True,False,0.17677649509910645,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,0.0,-0.5624999525025487,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,3,1.0,0.3333333333333333,4.937499874504283,0.9928649530369456,1.0,False,False,0.08838827619623932,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,0.3333333333333333,2.937499785097316,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,5,5,1.0,1.0,7.062500073661795,0.999142431491026,1.0,True,False,0.08838853504538999,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,0.5,4.00000007179915,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,5,5,1.0,1.0,5.750000062980689,0.9968273173566986,1.0,True,False,1.6908130242456316e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,0.5,1.375000242725946,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,6,6,1.0,0.25,6.375000143889338,0.9982992778328644,1.0,False,True,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,0.0,3.937500143889338,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,3,3,1.0,1.0,6.999999884195859,0.9990889487001919,1.0,True,False,8.425253799003914e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,True,1.0,5.374999839492375,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,6,6,1.0,0.5,7.125000206578989,0.9991959142303444,1.0,False,True,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,0.5,5.937500191677827,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,5,5,1.0,1.0,5.999999916530214,0.9975273766374861,1.0,True,False,8.412906089479239e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,0.5,2.749999899766408,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,5,5,1.0,1.0,7.499999796040356,0.9994472212503942,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,True,0.5,3.6874997643753886,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,3,3,1.0,0.5,6.312499936262611,0.9981580505662269,1.0,False,False,0.2651648994645706,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,True,0.5,3.562499954889063,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,5,5,1.0,1.0,8.93749989054777,0.9998663334149887,1.0,True,False,0.2651653752526879,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,True,0.0,1.4374999097854015,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,3,3,1.0,0.5,6.874999899853719,0.9989597191606505,1.0,False,False,0.17677675617084485,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,True,0.5,4.124999937106622,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,12,12,1.0,0.0,5.375000098720193,0.9953904282735861,1.0,True,False,1.6792884953559341e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,True,0.0,3.3750000465661287,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,13,13,1.0,0.3333333333333333,-4.4375001969747245,0.0117092944826019,0.0,False,True,0.08838838781953343,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,False,0.0,-0.4375002640299499,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,9,9,1.0,0.3333333333333333,-8.687499781030056,0.0001716245642163,0.0,False,False,0.2651650336533039,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,False,0.0,-0.8124996798069333,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,10,10,1.0,0.75,4.437499837949872,0.9882907014144557,1.0,False,True,0.08838828442804568,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,True,0.0,0.6874998593702912,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,12,12,1.0,0.25,-3.687500043772161,0.0244673626161239,0.0,False,True,0.08838845433252826,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,False,0.0,-0.9375001331791282,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,4,4,1.0,1.0,5.874999957741238,0.9971990729148469,1.0,True,False,2.530457271923599e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,True,0.5,4.687499942840077,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,6,6,1.0,1.0,5.874999953084625,0.9971990729018405,1.0,False,False,2.5403354395433396e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,True,0.5,2.812499899067916,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,6,6,1.0,1.0,8.062499812120222,0.9996843463165004,1.0,True,False,0.08838850740710018,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.5,5.437499804669642,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,7,7,1.0,0.5,4.812500203028321,0.9919226382853916,1.0,False,True,0.08838834896540745,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,0.5,1.8750001899898052,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,4,4,1.0,1.0,8.874999831175955,0.9998601779007505,1.0,True,False,8.428340726385084e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,1.0,7.0624998311759555,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,11,11,1.0,1.0,-1.8749999701976776,0.13296424363358264,0.0,True,False,6.322027276634104e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,1.6874999171122909,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,6,6,1.0,0.75,3.7500000614672895,0.9770226314698788,1.0,False,True,4.2146848510894035e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.5,2.125000031664967,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,5,5,1.0,1.0,5.999999950872734,0.9975081781902073,1.0,True,False,0.1767766100151231,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,0.5,2.4999998819548637,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,7,7,1.0,1.0,7.562499957566615,0.9994796820966962,1.0,False,False,0.08838840798745899,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,0.5,5.687499883060809,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,5,5,1.0,1.0,6.374999844352715,0.9982992773243021,1.0,True,False,8.363515251380534e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,0.5,3.1874998797429726,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,4,1.0,0.0,11.125000000125056,0.999985145724184,1.0,False,False,0.1767772010195893,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,0.0,7.9374999125807335,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,10,10,1.0,0.25,4.250000024680048,0.985936373298964,1.0,False,True,1.6134340445576622e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,0.8750000246800482,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,8,8,1.0,1.0,5.624999894876964,0.996406397042167,1.0,True,False,8.14948828628615e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,True,0.5,2.5624998743878677,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,4,4,1.0,1.0,6.4999999204301275,0.9984871274856598,1.0,True,False,0.17677654292590134,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,True,1.0,4.68749995023245,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,5,5,1.0,1.0,5.187499864725396,0.9944344019481842,1.0,False,False,0.08838846453996861,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.75,4.249999849824235,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,4,4,1.0,0.5,8.312500328560418,0.9997541515593555,1.0,False,False,0.08838842660163108,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,True,0.5,5.437500365813321,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,6,6,1.0,1.0,6.749999973573722,0.9988304897040748,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,True,0.5,3.562500061118044,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,7,7,1.0,1.0,5.187499928288162,0.9944344023216872,1.0,True,False,0.08838837464864327,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,True,0.25,2.312499971129,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,6,6,1.0,0.3333333333333333,5.624999825959094,0.9964063967953936,1.0,False,True,1.1524528889697587e-09,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no53,True,0.0,2.9999998706625775,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,6,6,1.0,1.0,6.312499935447704,0.9981862713488908,1.0,True,False,0.08838830821796603,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,True,0.33333333333333337,3.437499872117769,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,8,8,1.0,1.0,3.500000001862645,0.9706877693016416,1.0,True,False,3.9512670478963156e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,True,0.0,0.06249999348074198,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,3,3,1.0,1.0,5.93750011571683,0.9973632252456273,1.0,False,True,0.0883883199894491,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,True,1.0,3.1875000766012818,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,14,14,1.0,1.0,-0.5625000149011612,0.3630928986821155,0.0,False,True,0.0883883687217427,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,False,0.0,-3.187500039115548,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,3,3,1.0,0.5,4.812499925261363,0.9919226360926094,1.0,False,False,0.08838825512281506,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,True,0.5,7.187499932711944,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,5,5,1.0,0.5,8.312500269326847,0.9997541515475401,1.0,False,False,0.08838817358677317,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,True,0.0,5.437500235799234,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,3,3,1.0,1.0,8.625000314728823,0.9998204720871458,1.0,False,False,8.42731175059136e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,True,1.0,5.812500238360371,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,5,5,1.0,1.0,5.625000179745257,0.9964063980621916,1.0,True,False,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,True,0.5,3.0625002244487405,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,4,4,1.0,1.0,8.687499895429937,0.9998310178881269,1.0,True,False,0.08838834511703798,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,True,1.0,7.062499895429937,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,5,5,1.0,1.0,6.1874998031998985,0.9979452740378316,1.0,True,False,0.08838839531047721,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,True,0.5,2.7499998004059307,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,9,9,1.0,0.75,4.4999999506399035,0.9890130568330485,1.0,False,True,1.672703050276107e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,True,0.0,3.9374999506399035,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,3,3,1.0,0.5,7.750000036714482,0.9995660791952162,1.0,False,False,0.17677674623093867,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,True,0.5,4.812499984560418,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,3,3,1.0,0.5,7.687499809675501,0.9995407928092686,1.0,False,False,0.08838841286480426,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,True,0.5,7.249999809675501,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,5,5,1.0,1.0,8.499999902618583,0.9997965730021388,1.0,True,False,5.056592845513561e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,0.5,4.562499916588422,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,5,5,1.0,1.0,8.249999796040356,0.9997388096276458,1.0,False,False,1.685462350118272e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,0.5,5.437499769963324,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,5,5,1.0,1.0,6.750000090687536,0.9988304898408804,1.0,True,False,1.6875203017057182e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,True,0.5,3.5625000776490197,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,11,11,1.0,1.0,5.312499933876097,0.9950851507494383,1.0,True,False,0.08838830418438091,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,0.0,-0.5000000511063263,False,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,22,22,1.0,0.75,-4.437500162981451,0.01170929483095685,0.0,False,False,0.08838829759893584,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,0.0,-0.1250000917352736,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,5,5,1.0,1.0,7.250000075640855,0.9992903296545415,1.0,True,False,8.425253799003914e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,True,1.0,6.000000016036211,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,3,3,1.0,1.0,7.499999856139766,0.9994472212835976,1.0,True,True,8.425253799003914e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,True,1.0,5.687499826337444,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,10,10,1.0,0.25,5.312500127824023,0.9950851516608701,1.0,False,True,0.08838847771085877,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,0.0,2.812500161351636,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,5,5,1.0,1.0,6.812499896215741,0.998899129231998,1.0,True,False,0.08838840897527575,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,0.5,2.874999869207386,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,5,5,1.0,0.5,8.249999857027433,0.9997367680507548,1.0,False,False,0.17677643012957484,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,0.0,4.937499896142981,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,6,6,1.0,1.0,7.62500000410364,0.999508332144735,1.0,False,True,0.17677665261472095,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,True,0.25,5.874999951949576,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,4,4,1.0,0.0,6.624999990337528,0.9986749775700009,1.0,False,True,2.530457271923599e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,True,0.0,5.0000000052386895,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,9,9,1.0,0.5,5.687500008265488,0.996616857354292,1.0,False,True,0.08838808801714618,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,0.0,1.4999999933643267,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,5,5,1.0,0.5,8.56250001880835,0.9998085225341995,1.0,False,False,0.08838783858312402,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,0.0,5.000000023464963,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,4,4,1.0,1.0,7.499999796040356,0.9994472212503942,1.0,True,True,0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,True,1.0,4.374999730847776,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,11,11,1.0,0.5,-2.374999962747097,0.08509904790742685,0.0,False,True,3.161013638317052e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,False,0.0,1.1250000149011612,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,9,9,1.0,0.5,2.0624999925494194,0.8870532415225139,1.0,False,False,0.08838827389133355,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,True,0.0,-0.3125,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,5,5,1.0,0.5,5.812500036554411,0.9970131952304645,1.0,False,False,0.08838814547515449,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,0.0,3.1875000663567334,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,6,6,1.0,1.0,6.625000015250407,0.9986646537863968,1.0,False,True,0.17677646480605907,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,0.33333333333333337,2.6249998084967956,True,True
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,3,3,1.0,0.5,8.37499990822107,0.9997694932568559,1.0,False,False,5.058033411624773e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,0.5,8.06249990822107,True,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,9,9,1.0,0.5,6.750000091269612,0.9988304898415605,1.0,False,True,1.6875203017057182e-07,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,0.0,4.625000072643161,False,False
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,4,4,1.0,1.0,6.125000075320713,0.9978172837186998,1.0,False,True,8.412906089479239e-08,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,True,1.0,5.000000090221874,True,True
