question_id,r,margin,stop_rate,native_probability,rounds
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,0.6666666666666666,2.2500000167638063,1.0,0.904105181796343,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,0.6666666666666666,4.562499920056628,1.0,0.904212682571122,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.6666666666666666,5.645833308905519,1.0,0.9952255040918084,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,0.6666666666666666,3.4375000572181307,0.75,0.815513278764867,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,0.6666666666666666,-1.4375000229338184,0.16666666666666666,0.2500524289900537,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,0.6666666666666666,2.968750014901161,1.0,0.9494282211426996,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,0.6666666666666666,2.4583333966632686,0.8333333333333334,0.8412974811047422,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,0.6666666666666666,1.9687499841675162,1.0,0.8305141141585959,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,0.6666666666666666,2.857638878508523,1.0,0.857757141807259,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,0.6666666666666666,3.760416624349697,1.0,0.9632589689017613,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,0.6666666666666666,1.4999999646097422,0.5,0.7198192548432956,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,0.6666666666666666,-2.7083333518994213,0.037037037037037035,0.11382769039669823,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,0.6666666666666666,-3.181818160567094,0.09090909090909091,0.12597427441549278,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,0.75,3.875000001862645,1.0,0.9796676466944432,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,0.75,4.407738091954444,1.0,0.9682374004888982,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,0.75,-0.021874987582365668,0.4166666666666667,0.4889803048843673,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,0.75,-1.495535717079682,0.21428571428571427,0.24672594819826701,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,0.75,2.964285736038749,1.0,0.8731396119622306,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.75,3.3958333354546792,1.0,0.9577204008313286,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.75,3.7500000614672895,1.0,0.9770226314698788,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,0.75,1.7499999776482582,1.0,0.7688571204653167,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,0.75,3.187499983701855,1.0,0.9584657530381343,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,0.75,2.354166619479656,1.0,0.9104789951489082,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no63,0.75,3.326388821419742,0.8888888888888888,0.8791719222910398,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,0.75,2.156250012340024,1.0,0.8601605749700273,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,0.75,-2.109375031238111,0.08333333333333333,0.18808310810849035,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,0.75,-0.6788194393868454,0.5555555555555556,0.4591747922634176,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,1.0,4.562499979394488,1.0,0.9849862527463213,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,1.0,6.645833477547664,1.0,0.9981673230235791,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,1.0,6.625000047613867,1.0,0.9986749776457928,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,1.0,-0.5902777911784748,0.2222222222222222,0.33270067401947556,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,1.0,6.8749999985448085,1.0,0.9989677689617447,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,1.0,6.729166589201971,1.0,0.9987736865479945,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,1.0,8.312500008372202,1.0,0.9996965632923319,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,1.0,7.541666741997081,1.0,0.999333012005522,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1.0,4.072916652366985,0.9166666666666666,0.9173709045154249,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1.0,5.149305618245207,1.0,0.986532505341993,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1.0,6.354166588425869,1.0,0.996269206442475,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1.0,5.750000062980689,1.0,0.9968273173566986,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1.0,7.333333272792515,1.0,0.9993151191433203,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1.0,6.229166534535277,1.0,0.9979039914034494,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no29,1.0,8.645833149782751,1.0,0.9997479993372865,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no3,1.0,7.062499953521183,1.0,0.9991424314008119,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,8.243055518790547,1.0,0.9992711740202557,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,8.5625001379085,1.0,0.9998085225527277,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,1.0,6.062500051106326,1.0,0.9976723303408527,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,1.0,7.124999902376051,1.0,0.998764620938422,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,1.0,6.875000006975218,1.0,0.9986406256396921,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,1.0,7.059027739380124,1.0,0.9971150878485573,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,1.0,4.218749993131496,1.0,0.9818726683174404,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,1.0,8.40624985843533,1.0,0.999751255272049,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,1.0,-2.0895412315627064,0.12289562289562289,0.18280230320516613,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,1.0,7.374999845982529,1.0,0.9993687753887435,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,1.0,5.729166646216375,1.0,0.9963321063583669,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1.0,6.194444456066574,1.0,0.9954614988108847,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1.0,7.208333243945769,1.0,0.9991065840966291,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1.0,7.37500001853914,1.0,0.9993736658534951,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1.0,7.031250019052095,1.0,0.9980947151116262,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1.0,6.583333273883909,1.0,0.9981945557345812,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,1.0,4.46527774600933,1.0,0.9830788701383991,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,1.0,7.125000047089998,1.0,0.9991666925937157,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,1.0,6.541666596002567,1.0,0.9985094991596898,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no52,1.0,6.18749999065767,1.0,0.9968387621008681,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,1.0,7.03124989556818,1.0,0.9988778571027294,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,1.0,3.0729166620100536,1.0,0.9469574171367214,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,1.0,6.312500023535297,1.0,0.9981124934481623,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,1.0,-1.2526041728496138,0.2361111111111111,0.2997290334897098,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no58,1.0,0.625,1.0,0.6513548646660542,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no59,1.0,8.562499780440703,1.0,0.9998085224871425,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,1.0,8.479166829340102,1.0,0.9997892681134464,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,1.0,7.156249977997504,1.0,0.9981187079650913,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,1.0,7.770833283643394,1.0,0.9993859002582961,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,1.0,7.312500017498678,1.0,0.999043087853705,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,1.0,4.781250053318217,1.0,0.9893223885205495,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,1.0,5.906250005355105,1.0,0.9967919847282524,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,1.0,7.5312500071304385,1.0,0.999191735408989,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,1.0,7.843749896375812,1.0,0.9995746266112118,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,1.0,4.391203721612261,0.9629629629629629,0.8834749172190355,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,1.0,5.944444447005178,1.0,0.9956292881217154,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,1.0,7.125000009633368,1.0,0.999118969800206,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,1.0,7.958333255485438,1.0,0.9996241957019416,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,1.0,7.1874999500675285,1.0,0.9989561446118985,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,1.0,4.687499944586307,1.0,0.989296193426834,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,1.0,7.62500000410364,1.0,0.999508332144735,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,1.0,7.437499972525984,1.0,0.999405839901316,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,1.0,5.250000007683411,1.0,0.9947798743463405,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,1.0,6.218749879364623,1.0,0.991073897958082,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,1.0,6.624999977444531,1.0,0.9985690100931399,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,1.0,7.687500054467819,1.0,0.9995336184376413,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,1.0,6.0000000425498,1.0,0.997508178389446,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,1.0,8.562499911258783,1.0,0.9997491302107546,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,1.0,8.56249993141561,1.0,0.9987632640759282,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,1.0,6.604166576464195,1.0,0.998638734923683,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,1.0,6.187499922239415,1.0,0.9771939655303621,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,1.0,7.083333310399515,1.0,0.998577114655624,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,1.0,7.340277703113518,1.0,0.9929200778293437,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,1.0,4.1875000263663065,1.0,0.967097618479475,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,1.0,5.937500177766196,1.0,0.9973632253991287,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,1.0,6.874999839278947,1.0,0.9987222111613782,3
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,1.0,1.0625,1.0,0.7230196801926304,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,1.0,8.562499794530595,1.0,0.99977656610832,2
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,1.0,-3.9553571618162096,0.0,0.020052656871596623,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,0.3395833637647835,0.26666666666666666,0.44225828445480475,2
