round,question_id,decision_step,trajectory_length,tau,r,margin,native_probability,positive_replicas,correct,conflicted,replica_margin_sd,run_question,native_positive,delta_r,delta_margin,evidence_gain
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,4,10,0.4,0.5,3.5000000251457095,0.9706877699641151,1.0,True,False,9.6147498165477e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,1.499999932013452,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,5,10,0.5,1.0,6.750000090454705,0.9988304898406084,1.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.5,3.2500000653089955,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,6,10,0.6,1.0,4.187500121537596,0.9850149924758329,1.0,True,False,0.08838825347645379,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,-2.562499968917109,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,7,10,0.7,1.0,3.874999894760549,0.9796676445610819,1.0,True,False,1.7122157364559946e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,-0.3125002267770469,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,8,10,0.8,1.0,4.87500015553087,0.9924227599017041,1.0,True,False,7.836679644994359e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,1.000000260770321,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,9,10,0.9,1.0,6.374999950290658,0.9982860414316626,1.0,True,False,0.1767768503838685,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,1.4999997947597876,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,10,10,1.0,1.0,6.499999940919224,0.998498817654705,1.0,True,False,1.683404398530826e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,True,0.0,0.12499999062856659,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,1,5,0.2,0.0,-4.249999784864485,0.0140636300262807,0.0,True,True,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,2,5,0.4,0.0,-1.0624999701976776,0.2570132227651599,0.0,True,True,0.08838830550146994,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,0.0,3.1874998146668077,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,3,5,0.6,0.0,2.8749999832361937,0.9465966693527417,1.0,True,True,2.634178031930877e-09,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,0.0,3.9374999534338713,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,4,5,0.8,0.0,3.2500000074505806,0.9624131468535927,1.0,True,True,0.17677678485868997,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,0.0,0.37500002421438694,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,5,5,1.0,1.0,4.875000050989911,0.9924227591155745,1.0,True,True,9.120841435560661e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,1.0,1.6250000435393304,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,1,5,0.2,0.0,-4.0624998807907104,0.016946302908827947,0.0,True,False,0.08838846882050791,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,5,0.4,0.0,3.062500024214387,0.9552432002847941,1.0,True,False,0.08838846618632988,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,0.0,7.124999905005097,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,3,5,0.6,0.5,3.187500026077032,0.9602926934214567,1.0,True,False,0.08838831076982599,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,0.5,0.12500000186264515,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,4,5,0.8,0.5,3.9375000884756446,0.9808407200343201,1.0,True,False,0.08838831735527107,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,0.0,0.7500000623986125,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,5,5,1.0,1.0,7.937499885694706,0.9996423326433475,1.0,True,False,0.08838791484052008,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,0.5,3.9999997972190613,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,1,12,0.0833333333333333,0.0,-3.8124999403953552,0.021654862936151202,0.0,True,False,0.08838840033187924,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,12,0.1666666666666666,0.0,-0.4375000298023224,0.3932343104562137,0.0,True,False,0.2651650850918038,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,3.374999910593033,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,3,12,0.25,0.5,2.0625000447034836,0.8870532462767021,1.0,True,False,0.08838841086859121,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,True,0.5,2.500000074505806,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,4,12,0.3333333333333333,0.5,-0.125,0.4687906266262437,0.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,-2.1875000447034836,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,5,12,0.4166666666666667,0.5,-0.7499999552965164,0.3208213105652724,0.0,True,False,2.1073424255447017e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,-0.6249999552965164,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,6,12,0.5,0.5,-1.2500000298023224,0.22344911253903876,0.0,True,False,0.1767766952966369,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,-0.500000074505806,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,7,12,0.5833333333333334,1.0,-0.1875,0.4533070628702228,0.0,True,False,0.08838834764831845,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.5,1.0625000298023224,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,8,12,0.6666666666666666,1.0,-0.8749999850988388,0.294881363709905,0.0,True,False,0.17677663207636413,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,-0.6874999850988388,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,9,12,0.75,1.0,-1.6249999701976776,0.1645164669929161,0.0,True,False,2.1073424255447017e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,-0.7499999850988388,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,10,12,0.8333333333333334,1.0,-1.4374999776482582,0.19211937627810416,0.0,True,False,0.08838829496475781,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,0.1874999925494194,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,11,12,0.9166666666666666,1.0,-1.3125000149011612,0.2122566777842675,0.0,True,False,0.08838828442804568,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,0.0,0.12499996274709702,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,12,12,1.0,1.0,0.125,0.5312093733737563,1.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,True,0.0,1.4375000149011612,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,1,7,0.1428571428571428,0.0,-4.562499971129,0.01034770996886465,0.0,False,True,0.08838861238321065,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,2,7,0.2857142857142857,0.0,0.6250000447034836,0.6513548748178446,1.0,False,True,2.1073424255447017e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.0,5.187500015832484,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,3,7,0.4285714285714285,0.25,2.9999999459832907,0.9525741243821386,1.0,False,True,7.90253409579263e-09,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.25,2.374999901279807,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,7,0.5714285714285714,0.25,1.0625,0.7429867827488166,1.0,False,True,0.08838834764831845,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.0,-1.9374999459832907,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,5,7,0.7142857142857143,0.25,1.8124999850988388,0.8594942794097566,1.0,False,True,0.08838826335462142,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.0,0.7499999850988388,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,6,7,0.8571428571428571,0.25,2.3125000074505806,0.9097757458773781,1.0,False,True,0.08838827389133355,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.0,0.5000000223517418,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,7,7,1.0,1.0,7.374999845982529,0.9993687753887435,1.0,False,True,0.1767766246677384,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,0.75,5.062499838531949,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,1,6,0.1666666666666666,0.0,-4.125000033527613,0.01590639118699435,0.0,True,False,1.7385575010743788e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,6,0.3333333333333333,0.0,-0.375,0.4073334000459302,0.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,False,0.0,3.7500000335276127,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,3,6,0.5,0.5,-0.4375,0.3924370344220378,0.0,True,False,0.08838834764831845,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,False,0.5,-0.0625,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,4,6,0.6666666666666666,0.5,1.6875000149011612,0.8437181714996979,1.0,True,False,0.08838834764831845,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,0.0,2.125000014901161,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,5,6,0.8333333333333334,0.5,4.062499862164259,0.9830536967902486,1.0,True,False,0.08838845564961775,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,0.0,2.3749998472630978,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,6,6,1.0,1.0,5.937499991734512,0.9973632248999047,1.0,True,False,0.08838849038784054,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,0.5,1.8750001295702532,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1,5,0.2,0.0,-3.8125000093132257,0.0216548614903227,0.0,True,False,0.08838841613694742,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,5,0.4,0.0,2.562500037252903,0.928297566951563,1.0,True,False,0.08838832657489419,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,0.0,6.375000046566129,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,3,5,0.6,0.0,1.0625,0.7429867825760587,1.0,True,False,0.08838838979516696,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,0.0,-1.500000037252903,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,4,5,0.8,0.0,0.9999999552965164,0.7310585698407664,1.0,True,False,2.1073424255447017e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,0.0,-0.06250004470348358,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,5,5,1.0,1.0,6.25000007764902,0.9980732654859932,1.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,1.0,5.250000122352503,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1,5,0.2,0.0,-4.687500072643161,0.00914298023781095,0.0,True,False,0.08838821593941684,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,5,0.4,0.0,3.3749999590218067,0.9669140203003503,1.0,True,False,6.322027276634104e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,0.0,8.062500031664968,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,3,5,0.6,0.5,4.312500061001629,0.9867523619619869,1.0,True,False,0.08838814679224351,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,0.5,0.9375001019798219,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,5,0.8,0.5,3.562500050291419,0.9723652073028737,1.0,True,False,0.0883884135027694,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,0.0,-0.7500000107102096,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,5,5,1.0,1.0,7.625000125321094,0.9995083322043413,1.0,True,False,0.1767766517503813,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,0.5,4.062500075029675,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,5,0.2,0.0,-4.187500040978193,0.0149850088376341,0.0,False,False,0.08838845038126168,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,5,0.4,0.0,2.4999999925494194,0.924141819456443,1.0,False,False,5.268356063861754e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,0.0,6.687500033527613,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,5,0.6,0.0,2.5625000037252903,0.92829756436245,1.0,False,False,0.08838846882050791,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,0.0,0.0625000111758709,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,5,0.8,0.0,4.500000081490725,0.9890130582549039,1.0,False,False,7.17813513701164e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,0.0,1.937500077765435,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,5,5,1.0,0.0,8.37499996812403,0.9997676913321722,1.0,False,False,0.1767772757521719,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,0.0,3.8749998866333044,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,8,0.125,0.0,-4.312499909196049,0.0132476401873139,0.0,False,True,0.08838844050309407,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,8,0.25,0.0,1.1250000149011612,0.7549149896246163,1.0,False,True,6.322027276634104e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,5.43749992409721,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,8,0.375,0.25,3.0000000204890966,0.9525741277480622,1.0,False,True,1.027329432453042e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.25,1.8750000055879354,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,8,0.5,0.25,0.375,0.5926665999540697,1.0,False,True,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,-2.6250000204890966,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,5,8,0.625,0.25,0.25,0.5619379866639129,1.0,False,True,0.1767766952966369,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,-0.125,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,6,8,0.75,0.25,2.562499988824129,0.928297563503481,1.0,False,True,0.08838841613694727,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,2.312499988824129,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,7,8,0.875,0.25,5.5624999676365405,0.996168129762323,1.0,False,True,0.08838814119461519,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,2.9999999788124114,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,8,8,1.0,0.25,5.500000084517524,0.9958984130339075,1.0,False,True,0.17677650135527928,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,0.0,-0.062499883119016886,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,14,0.0714285714285714,0.0,-4.812499951105565,0.0080773637501648,0.0,False,False,0.08838839835624555,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,14,0.1428571428571428,0.0,1.250000037252903,0.7765508886611353,1.0,False,False,0.176776705833349,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,True,0.0,6.062499988358468,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,3,14,0.2142857142857142,0.0,-1.1875000149011612,0.233892573221852,0.0,False,False,0.08838832657489419,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-2.437500052154064,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,14,0.2857142857142857,0.25,1.3125,0.7877433192780421,1.0,False,False,0.08838838979516696,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,True,0.25,2.500000014901161,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,5,14,0.3571428571428571,0.25,-2.3749999664723873,0.08509904761738625,0.0,False,False,4.741520504578352e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-3.6874999664723873,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,6,14,0.4285714285714285,0.25,-3.5000000623986125,0.0293122289759271,0.0,False,False,1.9756335239481578e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-1.1250000959262252,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,7,14,0.5,0.25,-3.625000048428774,0.02614479905898065,0.0,False,False,0.17677667685739065,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-0.12499998603016138,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,8,14,0.5714285714285714,0.25,-4.375000060070306,0.01243165011569635,0.0,False,False,7.836679644994359e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-0.7500000116415322,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,9,14,0.6428571428571429,0.25,-4.437499943654984,0.011709297484231499,0.0,False,False,0.08838852874805814,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-0.06249988358467817,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,10,14,0.7142857142857143,0.25,-4.687499955762178,0.009142981263295349,0.0,False,False,0.08838813098717531,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-0.25000001210719347,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,11,14,0.7857142857142857,0.25,-5.999999966123141,0.00247262324019235,0.0,False,False,2.1024033417348312e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-1.3125000103609636,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,12,14,0.8571428571428571,0.25,-6.687499923224095,0.0012472664333296499,0.0,False,False,0.088388284839636,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,-0.6874999571009539,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,13,14,0.9285714285714286,0.25,-6.562499946274329,0.0014131024017290002,0.0,False,False,0.08838816959434709,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,0.12499997694976628,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,14,14,1.0,0.25,-5.499999990919605,0.0040701377527042,0.0,False,False,3.045768349420077e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,0.0,1.062499955354724,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1,4,0.25,0.0,-4.56249989522621,0.010347710682869549,0.0,True,False,0.08838846947905242,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,2,4,0.5,0.0,1.0625000149011612,0.7429867853330467,1.0,True,False,0.08838841086859121,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,True,0.0,5.6249999101273715,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,3,4,0.75,0.0,2.1249999329447746,0.8927237999177918,1.0,True,False,0.17677672690677326,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,True,0.0,1.0624999180436134,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,4,4,1.0,1.0,7.562499779218342,0.9994796820058833,1.0,True,False,0.08838832352912583,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,True,1.0,5.4374998462735675,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,1,8,0.125,0.0,-4.8124998298007995,0.0080773646871013,0.0,True,False,0.08838829792820808,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,2,8,0.25,0.0,-0.5625,0.36309290206604555,0.0,True,False,0.08838834764831845,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,False,0.0,4.2499998298007995,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,3,8,0.375,0.25,0.375,0.5926665999540697,1.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.25,0.9375,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,4,8,0.5,0.25,0.5000000149011612,0.6224593347036828,1.0,True,False,2.1073424255447017e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.0,0.1250000149011612,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,5,8,0.625,0.25,0.75,0.679178699175393,1.0,True,False,4.2146848510894035e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.0,0.2499999850988388,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,6,8,0.75,1.0,3.499999998137355,0.9706877691956457,1.0,True,False,1.053671197071426e-08,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.75,2.749999998137355,True
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,7,8,0.875,1.0,3.562500006519258,0.9723652061164589,1.0,True,False,0.08838842272239235,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.0,0.06250000838190317,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,8,8,1.0,1.0,3.812499930150807,0.9783451368998517,1.0,True,False,0.0883883410628729,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,True,0.0,0.24999992363154888,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,1,4,0.25,0.0,-4.499999956227839,0.01098694310623155,0.0,True,False,1.1195256635706228e-07,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,False,,,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,2,4,0.5,0.0,0.7500000596046448,0.6791787121629466,1.0,True,False,0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,True,0.0,5.250000015832484,False
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,3,4,0.75,0.0,1.3124999850988388,0.7877433172359218,1.0,True,False,0.08838828442804568,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,True,0.0,0.562499925494194,False
