question_id,progress,sufficiency_likelihood,evidence_coverage
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,0.9993410269664453,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.2,0.009708478200631074,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.25,0.009708478200631074,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.3,0.009708478200631074,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.35,0.009915036440128736,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.4,0.22848239551632812,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.45,0.22848239551632812,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.5,0.22848239551632812,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.55,0.22848239551632812,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.6,0.09228954178381615,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.65,0.09228954178381615,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.7,0.7241074173294785,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.75,0.7241074173294785,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.8,0.9578008426295505,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.85,0.9578008426295505,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.9,0.9578008426295505,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.95,0.9578008426295505,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,0.999177273710962,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.05,0.02033235445571678,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.1,0.013455813994404741,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.15,0.008134274428673009,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.2,0.02737574407036919,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.25,0.0037301851835183975,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.3,0.0033483537996189566,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.35,0.1513511866185909,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.4,0.0975897206784097,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.45,0.11942013052142686,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.5,0.4892130570462408,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.55,0.49902628018485345,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.6,0.35655827026993486,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.65,0.3245863928442519,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.7,0.3526666010582969,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.75,0.43409049997691734,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.8,0.4513039334640827,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.85,0.5217485018195495,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.9,0.5937512931320518,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.95,0.39265497583744047,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,1.0,0.34443462117749063,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.1,0.012431653505861328,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.15,0.012431652453938303,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.2,0.3271548409460168,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.25,0.5365747233974661,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.3,0.7146768906089732,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.35,0.6091696838225964,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.4,0.7030758837245039,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.45,0.658120194280153,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.5,0.5492260068735072,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.55,0.48735671081889836,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.6,0.39485358947739324,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.65,0.45672288436472597,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.7,0.32100585639078777,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.75,0.3553751301708967,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.8,0.3450213465981227,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.85,0.33805720186243504,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.9,0.3368869215369286,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,0.95,0.3412349310227938,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no33,1.0,0.3393556186292741,0.4444444444444444
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.1,0.005387524979986989,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.15,0.0053317250227823505,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.2,0.025286115876589788,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.25,0.03819434519785338,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.3,0.03819434519785338,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.35,0.0030200919674174035,0.1111111111111111
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.4,0.0031367656725260636,0.1111111111111111
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.45,0.0033471226711650095,0.2222222222222222
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.5,0.0025451056900098394,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.55,0.002745676519962123,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.6,0.004348523217196653,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.65,0.0049811063954122835,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.7,0.13645393416485332,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.75,0.094478002288171,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.8,0.09449136250435962,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.85,0.11680352403135807,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.9,0.11656394184006523,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,0.95,0.03806920558724849,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,1.0,0.07124621272993646,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.1,0.010986940677440098,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.15,0.010986941006338916,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.2,0.2828952244033843,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.25,0.8325596206677283,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.3,0.723655690378203,0.08333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.35,0.7145169140668602,0.08333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.4,0.7558297597144308,0.08333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.45,0.8009232144965174,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.5,0.850296839065379,0.4166666666666667
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.55,0.850296839065379,0.4166666666666667
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.6,0.9162340714854292,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.65,0.9002790069795402,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.7,0.9248724669997254,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.75,0.9272196261962528,0.5833333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.8,0.9359270123785839,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.85,0.9359270123785839,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.9,0.9253830497543465,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,0.95,0.9253830497543465,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no35,1.0,0.9849485824634242,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.1,0.022977370882231028,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.15,0.022977370882231028,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.2,0.19278598945466097,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.25,0.07190181342011004,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.3,0.024187882762607443,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.35,0.111746932127701,0.08333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.4,0.2146153788833665,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.45,0.2892324966620992,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.5,0.34697971502329145,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.55,0.34697971502329145,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.6,0.5902383774099997,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.65,0.5902383774099997,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.7,0.5695979416366591,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.75,0.5340961047754073,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.8,0.5628114471078692,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.85,0.5943410216976229,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.9,0.6007517455924122,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,0.95,0.5871544221891412,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no36,1.0,0.6741533173637095,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.2,0.007121427705286917,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.25,0.007425303170885529,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.3,0.007425303170885529,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.35,0.007425303170885529,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.4,0.31452109313051996,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.45,0.31452109313051996,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.5,0.9495276928430538,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.55,0.9495276928430538,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.6,0.9466056052338859,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.65,0.9466056052338859,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.7,0.9466056052338859,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.75,0.8485333094415397,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.8,0.852803568258215,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.85,0.852803568258215,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.9,0.852803568258215,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,0.95,0.852803568258215,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,1.0,0.9987652084407941,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.15,0.02931223038037111,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.2,0.027634793871499048,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.25,0.027618290139822015,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.3,0.33537225595710174,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.35,0.3330944825072059,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.4,0.3330944825072059,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.45,0.33970801198789685,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.5,0.9475449341684093,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.55,0.9475449341684093,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.6,0.9490809055378753,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.65,0.9490809055378753,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.7,0.9762493863314022,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.75,0.9357385059202095,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.8,0.9357385059202095,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.85,0.9220427508066976,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.9,0.9715519703524126,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,0.95,0.9715519703524126,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,1.0,0.9986414541552769,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.1,0.0024726231035139723,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.15,0.0023276695203755067,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.2,0.15263906235204572,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.25,0.40354982300482706,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.3,0.5460615695850889,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.35,0.5569523116316077,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.4,0.6137720527862663,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.45,0.6137720527862663,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.5,0.4402102470049103,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.55,0.4402102470049103,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.6,0.43561438879054365,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.65,0.6957750327304558,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.7,0.7781576711883643,0.5
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.75,0.5696104393765323,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.8,0.5738621444900731,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.85,0.7024338636050816,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.9,0.9719318331894339,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,0.95,0.9719318331894339,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,1.0,0.9992418220074656,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.1,0.014957085632643473,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.15,0.09916595421000096,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.2,0.07079851281542755,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.25,0.22710829232767696,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.3,0.3958851948563837,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.35,0.3958851948563837,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.4,0.2649049485584501,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.45,0.36775626511688647,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.5,0.4603551714154312,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.55,0.4603551714154312,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.6,0.4860454734453971,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.65,0.44491366876746846,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.7,0.44491366876746846,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.75,0.7755984933126284,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.8,0.6428470849792499,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.85,0.6428470849792499,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.9,0.673011022124602,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,0.95,0.9590658771933113,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,1.0,0.9875818118539882,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.1,0.01691491555876949,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.15,0.01691491555876949,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.2,0.4784141305388042,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.25,0.3153153188318721,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.3,0.3153153188318721,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.35,0.3275452074407047,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.4,0.5839143435011308,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.45,0.5839143435011308,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.5,0.8521144524659642,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.55,0.7860834480437182,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.6,0.7877641250873153,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.65,0.6944395773695069,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.7,0.6591924083968602,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.75,0.6291905367818859,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.8,0.6284068610225438,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.85,0.6267261844853516,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.9,0.6267261844853516,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,0.95,0.6227083317906998,0.3333333333333333
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,1.0,0.6714867651663202,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.1,0.020357241474957054,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.15,0.05371686757390771,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.2,0.38285684673244735,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.25,0.6242935127599764,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.3,0.7008436471363498,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.35,0.5613723232815309,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.4,0.279932797643114,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.45,0.17143025502742948,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.5,0.10590388009937442,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.55,0.1159128243474948,0.8333333333333334
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.6,0.18553222887986018,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.65,0.17554835999767648,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.7,0.12253273574496527,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.75,0.06664183028305289,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.8,0.06887262448180856,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.85,0.0795473684837842,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.9,0.13398120013464768,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,0.95,0.08354700984664853,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,1.0,0.23116194955321978,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.15,0.009726895108111073,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.2,0.009720756222521214,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.25,0.009720756222521214,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.3,0.40774661805166135,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.35,0.6119969034691084,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.4,0.6119969034691084,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.45,0.8434508618246389,0.16666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.5,0.9273234974985197,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.55,0.9273234974985197,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.6,0.8485513512881705,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.65,0.8485513512881705,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.7,0.808830599668938,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.75,0.7734545878056168,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.8,0.7734545878056168,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.85,0.800310772583004,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.9,0.8898441210421814,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,0.95,0.8898441210421814,0.25
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,1.0,0.9868299691766461,0.6666666666666666
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,0.2,0.015906391828441495,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,0.25,0.015906391828441495,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,0.3,0.015906391828441495,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,0.35,0.2050575243526608,0.0
