question_id,r,margin,stop_rate,native_probability,rounds
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,1.0,7.437499996711267,1.0,0.9994104435991547,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,1.0,7.562499957566615,1.0,0.9994796820966962,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,1.0,7.68750004710455,1.0,0.9995407929182389,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,1.0,3.562499935273081,1.0,0.9713225775193062,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,1.0,-2.8693181748332623,0.09090909090909091,0.1153081162339162,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,1.0,5.249999996041879,1.0,0.9941249159849886,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1.0,4.770833332984087,1.0,0.9888315488499649,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1.0,7.6249997621634975,1.0,0.999512142761244,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1.0,7.37500001853914,1.0,0.9993736658534951,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1.0,8.437500143227226,1.0,0.9997830331810854,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no49,1.0,5.687500122003257,1.0,0.9966168577122002,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no5,1.0,4.583333395033454,1.0,0.9810028377296948,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no50,1.0,7.375000078289304,1.0,0.9993736658908952,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no51,1.0,6.68749995023245,1.0,0.9987527336044231,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no54,1.0,7.749999855688657,1.0,0.9995694428565679,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no55,1.0,2.999999975785613,1.0,0.9525741257285079,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no56,1.0,6.500000036612619,1.0,0.99848712763879,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no57,1.0,-1.8958333456992276,0.2222222222222222,0.21608667092060935,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no6,1.0,8.250000214160536,1.0,0.9997388097368263,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no60,1.0,8.687499776249751,1.0,0.9998310178679909,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no61,1.0,6.624999956402462,1.0,0.9986646536980914,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no62,1.0,7.500000034982804,1.0,0.9994472213824036,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no64,1.0,4.249999969266355,1.0,0.983559625332628,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no65,1.0,5.312500189524144,1.0,0.9950851519812711,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,1.0,6.562500111642294,1.0,0.9985868978158392,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,1.0,1.131944452593517,0.8888888888888888,0.6622341291401358,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,1.0,5.750000117113814,1.0,0.996827317527901,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,1.0,7.5624999576830305,1.0,0.9994796821044878,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,1.0,8.437499785781256,1.0,0.9997830331067761,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,1.0,6.312499989639036,1.0,0.9981862714670617,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,1.0,7.562500017374987,1.0,0.9994796821258676,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,1.0,4.937499962688889,1.0,0.9827005746657697,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,1.0,7.062499916908564,1.0,0.9991290491940764,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,1.0,5.875000009778887,1.0,0.9971990730601923,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,1.0,9.0624997684572,1.0,0.9998838542292462,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,1.0,9.937500001306034,1.0,0.9999515799592017,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,1.0,6.4999998831772245,1.0,0.9984988175681541,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,1.0,3.624999928753823,1.0,0.9345007861152085,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,1.0,8.124999806197593,1.0,0.9997040428291468,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,1.0,8.062500050917151,1.0,0.9996843463988945,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,1.0,4.624999925727025,1.0,0.9899955529511923,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,1.0,5.999999834340997,1.0,0.9975081779006731,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,1.0,9.124999709463737,1.0,0.9998911030583384,1
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,1.0,1.1041667002621882,0.3333333333333333,0.5740046178332808,1
