outcome,metric,progress,mean,ci_low,ci_high,questions,trajectories
incorrect,sufficiency_likelihood,0.357142857143,0.4825977275671226,0.3672317060066094,0.5951300411979157,37,69
incorrect,sufficiency_likelihood,0.363636363636,0.48097120792306647,0.3658424148163207,0.5942795737666998,37,69
incorrect,sufficiency_likelihood,0.368421052632,0.4778170845309161,0.3625675197223353,0.5920983351661806,37,69
incorrect,sufficiency_likelihood,0.375,0.47667588649330583,0.3615168767018453,0.5906197349981358,37,69
incorrect,sufficiency_likelihood,0.380952380952,0.4787466101400714,0.36357301822569804,0.5923861960896318,37,69
incorrect,sufficiency_likelihood,0.384615384615,0.4724405255339216,0.35586162644465325,0.5888448699519345,37,69
incorrect,sufficiency_likelihood,0.4,0.4832212631126309,0.36319204874017536,0.6000431463498903,37,69
incorrect,sufficiency_likelihood,0.409090909091,0.482984140372645,0.3628914238184972,0.5998069684941081,37,69
incorrect,sufficiency_likelihood,0.416666666667,0.47141004409839377,0.3545020070456951,0.582902363452483,37,69
incorrect,sufficiency_likelihood,0.421052631579,0.4709816446257763,0.3540826400191046,0.5825779743088557,37,69
incorrect,sufficiency_likelihood,0.428571428571,0.4596105198659174,0.34368564436810545,0.5731726961616244,37,69
incorrect,sufficiency_likelihood,0.444444444444,0.4575752329477812,0.3400637093240044,0.571344024254112,37,69
incorrect,sufficiency_likelihood,0.45,0.4575752329477812,0.3400637093240044,0.571344024254112,37,69
incorrect,sufficiency_likelihood,0.454545454545,0.4566223116709168,0.3389513767017071,0.5707342157318539,37,69
incorrect,sufficiency_likelihood,0.461538461538,0.4559136441572492,0.33832256321116494,0.5706308998116255,37,69
incorrect,sufficiency_likelihood,0.466666666667,0.4624808544598861,0.3469156059888629,0.575234076555761,37,69
incorrect,sufficiency_likelihood,0.473684210526,0.4622630146913696,0.3464587153519667,0.5751158813684127,37,69
incorrect,sufficiency_likelihood,0.47619047619,0.4638044227458879,0.34898257219498213,0.5764543611484765,37,69
incorrect,sufficiency_likelihood,0.5,0.7256050778563987,0.6162664106016263,0.8183722561972763,37,69
incorrect,sufficiency_likelihood,0.52380952381,0.7248740759746584,0.6154078143176587,0.8184931406430886,37,69
incorrect,sufficiency_likelihood,0.526315789474,0.724625960345358,0.6150238646092167,0.8184180695601108,37,69
incorrect,sufficiency_likelihood,0.533333333333,0.7241068171564341,0.614374762227938,0.8177034146088522,37,69
incorrect,sufficiency_likelihood,0.538461538462,0.723154676437257,0.6122550948193439,0.8175269478848137,37,69
incorrect,sufficiency_likelihood,0.545454545455,0.722650763145265,0.6115995894049295,0.8174612296970392,37,69
incorrect,sufficiency_likelihood,0.55,0.722650763145265,0.6115995894049295,0.8174612296970392,37,69
incorrect,sufficiency_likelihood,0.555555555556,0.7239838201052177,0.6137359695868909,0.8176538806267911,37,69
incorrect,sufficiency_likelihood,0.571428571429,0.7268797778630673,0.6176938330849467,0.8192861771515181,37,69
incorrect,sufficiency_likelihood,0.578947368421,0.726587544192044,0.6174599388603873,0.8192861771515181,37,69
incorrect,sufficiency_likelihood,0.583333333333,0.7242139857234717,0.6121237187870483,0.8190041721095458,37,69
incorrect,sufficiency_likelihood,0.590909090909,0.7251283972764757,0.6135870743183233,0.8191805555745572,37,69
incorrect,sufficiency_likelihood,0.6,0.7317540429641807,0.6193011380114696,0.8262712506347835,37,69
incorrect,sufficiency_likelihood,0.615384615385,0.7318144644638158,0.6193615595111047,0.8262995691680204,37,69
incorrect,sufficiency_likelihood,0.619047619048,0.7270888327383962,0.6150038079857768,0.8221909075523142,37,69
incorrect,sufficiency_likelihood,0.625,0.7269335769995523,0.6148809805381755,0.8221674677964574,37,69
incorrect,sufficiency_likelihood,0.631578947368,0.7264737099339218,0.6135764939464051,0.8218191122985713,37,69
incorrect,sufficiency_likelihood,0.636363636364,0.7258203816611937,0.6121037494142961,0.8215653403002885,37,69
incorrect,sufficiency_likelihood,0.642857142857,0.7258203816611937,0.6121037494142961,0.8215653403002885,37,69
incorrect,sufficiency_likelihood,0.65,0.7258203816611937,0.6121037494142961,0.8215653403002885,37,69
incorrect,sufficiency_likelihood,0.666666666667,0.6991429643286882,0.5801779046883669,0.8002378365870814,37,69
incorrect,sufficiency_likelihood,0.681818181818,0.7002230082396902,0.582529371562991,0.8004985004795604,37,69
incorrect,sufficiency_likelihood,0.684210526316,0.7009201106669999,0.5835174625330746,0.8010221139050239,37,69
incorrect,sufficiency_likelihood,0.692307692308,0.7004853180703337,0.5828028666359771,0.8008067337858674,37,69
incorrect,sufficiency_likelihood,0.7,0.6987259758061394,0.5807891507949484,0.7992365537361427,37,69
incorrect,sufficiency_likelihood,0.714285714286,0.7027655367858168,0.5885619033388649,0.8008309166971368,37,69
incorrect,sufficiency_likelihood,0.727272727273,0.7036272774990188,0.5896212466547749,0.8010455481205804,37,69
incorrect,sufficiency_likelihood,0.733333333333,0.7064915834574929,0.5935201779605941,0.8037345831619782,37,69
incorrect,sufficiency_likelihood,0.736842105263,0.7063894110623586,0.5933209417900823,0.8036653695211993,37,69
incorrect,sufficiency_likelihood,0.75,0.7219492962556676,0.6071152998908208,0.8213410284005116,37,69
incorrect,sufficiency_likelihood,0.761904761905,0.7211228364719194,0.6056364795803757,0.8212180996608345,37,69
incorrect,sufficiency_likelihood,0.769230769231,0.7211239004731969,0.605643638867154,0.8212153807505648,37,69
incorrect,sufficiency_likelihood,0.772727272727,0.719154433871734,0.6022419380773013,0.8204389804182859,37,69
incorrect,sufficiency_likelihood,0.777777777778,0.7195710220640189,0.6030084481764005,0.8205441679402548,37,69
incorrect,sufficiency_likelihood,0.785714285714,0.7195710220640189,0.6030084481764005,0.8205441679402548,37,69
incorrect,sufficiency_likelihood,0.789473684211,0.7197859179696824,0.6034366080784163,0.8205441679402548,37,69
incorrect,sufficiency_likelihood,0.8,0.7253467476891873,0.6101794801239026,0.8239367497666918,37,69
incorrect,sufficiency_likelihood,0.809523809524,0.7243267082422823,0.6079580661370629,0.8235966470132164,37,69
incorrect,sufficiency_likelihood,0.818181818182,0.7251375696388856,0.6096654014650207,0.8238473728126974,37,69
incorrect,sufficiency_likelihood,0.833333333333,0.7258233937019619,0.6108983838803128,0.8246314375017941,37,69
incorrect,sufficiency_likelihood,0.842105263158,0.7333793339021012,0.6218953974876225,0.8298270835323798,37,69
incorrect,sufficiency_likelihood,0.846153846154,0.7377597045807482,0.6307271441137797,0.8314730964614787,37,69
incorrect,sufficiency_likelihood,0.85,0.7377597045807482,0.6307271441137797,0.8314730964614787,37,69
incorrect,sufficiency_likelihood,0.857142857143,0.7405243921543261,0.6337572506181727,0.8337568752933789,37,69
incorrect,sufficiency_likelihood,0.863636363636,0.7407422318686148,0.6341246139547666,0.8337907021187019,37,69
incorrect,sufficiency_likelihood,0.866666666667,0.7414352161719243,0.6346632858045935,0.8340995950499674,37,69
incorrect,sufficiency_likelihood,0.875,0.7449826550152391,0.6379138429371621,0.838466456553339,37,69
incorrect,sufficiency_likelihood,0.888888888889,0.7441209142995834,0.636678157616496,0.8380967150967321,37,69
incorrect,sufficiency_likelihood,0.894736842105,0.7376990471406685,0.6258669030098605,0.8349103091298118,37,69
incorrect,sufficiency_likelihood,0.9,0.7365358334844212,0.6247175132179955,0.8336219717140411,37,69
incorrect,sufficiency_likelihood,0.904761904762,0.7327439062833433,0.6194200415536093,0.8306825032923139,37,69
incorrect,sufficiency_likelihood,0.909090909091,0.7344027231982787,0.622540482097483,0.8313713067746973,37,69
incorrect,sufficiency_likelihood,0.916666666667,0.7389866483049115,0.6262973598924927,0.8355881780148207,37,69
incorrect,sufficiency_likelihood,0.923076923077,0.7343576463653273,0.6185879315692472,0.8338442275701053,37,69
incorrect,sufficiency_likelihood,0.928571428571,0.7343576463653273,0.6185879315692472,0.8338442275701053,37,69
incorrect,sufficiency_likelihood,0.933333333333,0.7261751372696313,0.6053014786667045,0.8291108657282689,37,69
incorrect,sufficiency_likelihood,0.947368421053,0.7246911052966741,0.6030546794933168,0.8283163601158968,37,69
incorrect,sufficiency_likelihood,0.95,0.7246911052966741,0.6030546794933168,0.8283163601158968,37,69
incorrect,sufficiency_likelihood,0.952380952381,0.7241916495204715,0.6021525921100035,0.8279773788111336,37,69
incorrect,sufficiency_likelihood,0.954545454545,0.7278517382233518,0.6086579185592503,0.8302182354606213,37,69
incorrect,sufficiency_likelihood,1.0,0.8335909978815159,0.7129815681193064,0.9340175500774025,37,69
incorrect,evidence_coverage,0.0,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.045454545455,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.047619047619,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.05,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.052631578947,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.066666666667,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.071428571429,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.076923076923,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.083333333333,0.0,0.0,0.0,37,69
incorrect,evidence_coverage,0.090909090909,0.0045045045045045045,0.0,0.013513513513513514,37,69
incorrect,evidence_coverage,0.095238095238,0.0045045045045045045,0.0,0.013513513513513514,37,69
incorrect,evidence_coverage,0.1,0.0045045045045045045,0.0,0.013513513513513514,37,69
incorrect,evidence_coverage,0.105263157895,0.006756756756756757,0.0,0.02027027027027027,37,69
incorrect,evidence_coverage,0.111111111111,0.006756756756756757,0.0,0.02027027027027027,37,69
incorrect,evidence_coverage,0.125,0.006756756756756757,0.0,0.02027027027027027,37,69
incorrect,evidence_coverage,0.133333333333,0.006756756756756757,0.0,0.02027027027027027,37,69
incorrect,evidence_coverage,0.136363636364,0.006756756756756757,0.0,0.02027027027027027,37,69
incorrect,evidence_coverage,0.142857142857,0.011261261261261262,0.0,0.033783783783783786,37,69
incorrect,evidence_coverage,0.15,0.011261261261261262,0.0,0.033783783783783786,37,69
incorrect,evidence_coverage,0.153846153846,0.011261261261261262,0.0,0.033783783783783786,37,69
incorrect,evidence_coverage,0.157894736842,0.011261261261261262,0.0,0.033783783783783786,37,69
incorrect,evidence_coverage,0.166666666667,0.036036036036036036,0.0022522522522522522,0.07657657657657659,37,69
incorrect,evidence_coverage,0.181818181818,0.036036036036036036,0.0022522522522522522,0.07657657657657659,37,69
incorrect,evidence_coverage,0.190476190476,0.036036036036036036,0.0022522522522522522,0.07657657657657659,37,69
incorrect,evidence_coverage,0.2,0.04504504504504504,0.01126126126126126,0.0855855855855856,37,69
incorrect,evidence_coverage,0.210526315789,0.0472972972972973,0.01126126126126126,0.09234234234234233,37,69
incorrect,evidence_coverage,0.214285714286,0.0472972972972973,0.01126126126126126,0.09234234234234233,37,69
incorrect,evidence_coverage,0.222222222222,0.0518018018018018,0.013513513513513514,0.0990990990990991,37,69
incorrect,evidence_coverage,0.227272727273,0.0518018018018018,0.013513513513513514,0.0990990990990991,37,69
incorrect,evidence_coverage,0.230769230769,0.08558558558558559,0.02702702702702703,0.1599099099099099,37,69
incorrect,evidence_coverage,0.238095238095,0.08558558558558559,0.02702702702702703,0.1599099099099099,37,69
incorrect,evidence_coverage,0.25,0.09759759759759759,0.03903903903903904,0.17117117117117117,37,69
incorrect,evidence_coverage,0.263157894737,0.09759759759759759,0.03903903903903904,0.17117117117117117,37,69
incorrect,evidence_coverage,0.266666666667,0.09759759759759759,0.03903903903903904,0.17117117117117117,37,69
incorrect,evidence_coverage,0.272727272727,0.09759759759759759,0.03903903903903904,0.17117117117117117,37,69
incorrect,evidence_coverage,0.285714285714,0.1111111111111111,0.04954954954954954,0.1862049549549547,37,69
incorrect,evidence_coverage,0.3,0.1111111111111111,0.04954954954954954,0.1862049549549547,37,69
incorrect,evidence_coverage,0.307692307692,0.1111111111111111,0.04954954954954954,0.1862049549549547,37,69
incorrect,evidence_coverage,0.315789473684,0.1111111111111111,0.04954954954954954,0.1862049549549547,37,69
incorrect,evidence_coverage,0.318181818182,0.1111111111111111,0.04954954954954954,0.1862049549549547,37,69
incorrect,evidence_coverage,0.333333333333,0.11786786786786786,0.05405405405405406,0.1936936936936937,37,69
incorrect,evidence_coverage,0.35,0.11786786786786786,0.05405405405405406,0.1936936936936937,37,69
incorrect,evidence_coverage,0.357142857143,0.11786786786786786,0.05405405405405406,0.1936936936936937,37,69
incorrect,evidence_coverage,0.363636363636,0.11786786786786786,0.05405405405405406,0.1936936936936937,37,69
incorrect,evidence_coverage,0.368421052632,0.11786786786786786,0.05405405405405406,0.1936936936936937,37,69
incorrect,evidence_coverage,0.375,0.12237237237237238,0.059309309309309305,0.1981981981981982,37,69
incorrect,evidence_coverage,0.380952380952,0.12237237237237238,0.059309309309309305,0.1981981981981982,37,69
incorrect,evidence_coverage,0.384615384615,0.12237237237237238,0.059309309309309305,0.1981981981981982,37,69
incorrect,evidence_coverage,0.4,0.12237237237237238,0.059309309309309305,0.1981981981981982,37,69
incorrect,evidence_coverage,0.409090909091,0.12237237237237238,0.059309309309309305,0.1981981981981982,37,69
incorrect,evidence_coverage,0.416666666667,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.421052631579,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.428571428571,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.444444444444,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.45,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.454545454545,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.461538461538,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.466666666667,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.473684210526,0.12687687687687688,0.06229354354354355,0.20345345345345342,37,69
incorrect,evidence_coverage,0.47619047619,0.12912912912912913,0.06306306306306306,0.20722597597597572,37,69
incorrect,evidence_coverage,0.5,0.24474474474474475,0.17117117117117117,0.3235735735735736,37,69
incorrect,evidence_coverage,0.52380952381,0.24474474474474475,0.17117117117117117,0.3235735735735736,37,69
incorrect,evidence_coverage,0.526315789474,0.24474474474474475,0.17117117117117117,0.3235735735735736,37,69
incorrect,evidence_coverage,0.533333333333,0.2515015015015015,0.1786786786786787,0.32657657657657657,37,69
incorrect,evidence_coverage,0.538461538462,0.2515015015015015,0.1786786786786787,0.32657657657657657,37,69
incorrect,evidence_coverage,0.545454545455,0.2515015015015015,0.1786786786786787,0.32657657657657657,37,69
incorrect,evidence_coverage,0.55,0.2515015015015015,0.1786786786786787,0.32657657657657657,37,69
incorrect,evidence_coverage,0.555555555556,0.2515015015015015,0.1786786786786787,0.32657657657657657,37,69
incorrect,evidence_coverage,0.571428571429,0.25375375375375375,0.1801801801801802,0.3288475975975974,37,69
incorrect,evidence_coverage,0.578947368421,0.25375375375375375,0.1801801801801802,0.3288475975975974,37,69
incorrect,evidence_coverage,0.583333333333,0.25375375375375375,0.1801801801801802,0.3288475975975974,37,69
incorrect,evidence_coverage,0.590909090909,0.25375375375375375,0.1801801801801802,0.3288475975975974,37,69
incorrect,evidence_coverage,0.6,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.615384615385,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.619047619048,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.625,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.631578947368,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.636363636364,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.642857142857,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.65,0.2695195195195195,0.1996996996996997,0.34386261261261236,37,69
incorrect,evidence_coverage,0.666666666667,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.681818181818,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.684210526316,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.692307692308,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.7,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.714285714286,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.727272727273,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.733333333333,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.736842105263,0.2875375375375375,0.21021021021021022,0.3716403903903901,37,69
incorrect,evidence_coverage,0.75,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.761904761905,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.769230769231,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.772727272727,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.777777777778,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.785714285714,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.789473684211,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.8,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.809523809524,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.818181818182,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.833333333333,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.842105263158,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.846153846154,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.85,0.2905405405405405,0.21171171171171171,0.3761261261261261,37,69
incorrect,evidence_coverage,0.857142857143,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.863636363636,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.866666666667,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.875,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.888888888889,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.894736842105,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.9,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.904761904762,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.909090909091,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.916666666667,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.923076923077,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.928571428571,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.933333333333,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.947368421053,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.95,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.952380952381,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,0.954545454545,0.2939189189189189,0.2150900900900901,0.3772522522522523,37,69
incorrect,evidence_coverage,1.0,0.5919669669669669,0.515381006006006,0.666676051051051,37,69
