round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal,sufficiency_likelihood,aligned_progress
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,1,4,0.25,0.0,-3.7499999050050974,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,False,False,,,,,,,,,False,False,False,False,0.022977372042605266,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,2,4,0.5,0.0,1.8750000149011612,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,False,-3.7499999050050974,5.624999919906259,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.8670357615200474,0.333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,3,4,0.75,0.0,0.25,"[""read""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,False,1.8750000149011612,-1.6250000149011612,0.0,0.0,0.5,0.0,0.5,0.5,False,True,True,False,0.5621765008857981,0.666666666667
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,4,4,1.0,1.0,8.437499964347808,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,True,0.25,8.187499964347808,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997834559423864,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,1,8,0.125,0.0,-3.749999923631549,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,False,False,,,,,,,,,False,False,False,False,0.02297737162445238,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,2,8,0.25,0.0,3.624999982304871,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,-3.749999923631549,7.37499990593642,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.974042642354807,0.142857142857
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,3,8,0.375,0.5,1.937499962747097,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,3.624999982304871,-1.687500019557774,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.8740772310645814,0.285714285714
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,4,8,0.5,0.5,2.500000067055226,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,1.937499962747097,0.5625001043081288,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.924141824679577,0.428571428571
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,5,8,0.625,1.0,5.750000057742,"[""read""]",True,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,2.500000067055226,3.249999990686774,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9968273173401306,0.571428571429
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,6,8,0.75,1.0,4.499999823514372,"[""search""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,5.750000057742,-1.2500002342276275,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9890130554516734,0.714285714286
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,7,8,0.875,1.0,4.437500003259629,"[""read""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,4.499999823514372,-0.0624998202547431,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9883127420419564,0.857142857143
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,8,8,1.0,1.0,4.0624998938292265,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,True,4.437500003259629,-0.3750001094304025,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.983085084967781,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,1,5,0.2,0.0,-3.874999901279807,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,False,False,,,,,,,,,False,False,False,False,0.02033235530906131,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,2,5,0.4,0.0,3.250000024214387,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,False,-3.874999901279807,7.124999925494194,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.9626731135259805,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,3,5,0.6,0.5,3.562499982304871,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,False,3.250000024214387,0.3124999580904841,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.97241471729855,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,4,5,0.8,0.5,2.6874999552965164,"[""read""]",True,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,False,3.562499982304871,-0.8750000270083547,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9362850030812306,0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,5,5,1.0,1.0,5.250000007683411,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,True,2.6874999552965164,2.562500052386895,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9947798743463406,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,1,3,0.3333333333333333,0.0,-3.937499945051968,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,False,False,,,,,,,,,False,False,False,False,0.019124037781621035,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,2,3,0.6666666666666666,0.0,1.7499999850988388,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,True,False,-3.937499945051968,5.687499930150807,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.8519528000888387,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,3,3,1.0,0.0,7.562499898369424,"[""finish""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,True,True,1.7499999850988388,5.812499913270585,0.0,0.0,0.5,0.0,0.5,0.0,False,True,True,False,0.9994806950827552,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,1,5,0.2,0.0,-4.500000022351742,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,False,False,,,,,,,,,False,False,False,False,0.010986942387714022,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,2,5,0.4,0.0,3.687500022351742,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,False,-4.500000022351742,8.187500044703484,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.9755769104784588,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,3,5,0.6,0.5,6.562499936437234,"[""search""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,False,3.687500022351742,2.8749999140854925,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9985896414138621,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,4,5,0.8,0.5,3.4374999199062586,"[""read""]",False,False,2,0.5,[],0,0.0,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,False,6.562499936437234,-3.1250000165309757,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9688561670484815,0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,5,5,1.0,0.5,5.499999887659214,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,True,3.4374999199062586,2.062499967752956,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9959298618287225,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,1,5,0.2,0.0,-4.249999956227839,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,False,False,,,,,,,,,False,False,False,False,0.01406362765018333,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,2,5,0.4,0.0,0.125,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,False,-4.249999956227839,4.374999956227839,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.5312093733737563,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,3,5,0.6,0.5,7.562500018248102,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,False,0.125,7.437500018248102,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9994806951449765,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,4,5,0.8,0.5,3.68749990593642,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,False,7.562500018248102,-3.8750001123116817,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.9755769077046771,0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,5,5,1.0,1.0,7.687500054467819,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,True,3.68749990593642,4.000000148531399,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9995416871243168,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,1,3,0.3333333333333333,0.0,-4.062500030733645,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,False,False,,,,,,,,,False,False,False,False,0.01691491275566291,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,2,3,0.6666666666666666,0.0,2.437499914318323,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,True,False,-4.062500030733645,6.499999945051968,0.0,0.0,0.0,1.0,0.0,1.0,False,True,False,False,0.9196425248459043,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,3,3,1.0,1.0,7.562500077445293,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,True,True,2.437499914318323,5.12500016312697,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9994806951757019,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,1,6,0.1666666666666666,0.0,-5.2499999781139195,"[""search""]",True,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,False,False,,,,,,,,,False,False,False,False,0.0052201258072101,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,2,6,0.3333333333333333,0.0,0.25,"[""search""]",True,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,False,-5.2499999781139195,5.4999999781139195,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False,0.5621765008857981,0.2
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,3,6,0.5,0.0,0.6875000447034836,"[""read""]",True,False,3,0.0,"[1,2]",2,0.6666666666666666,[],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,False,0.25,0.4375000447034836,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,False,0.6654105686995684,0.4
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,4,6,0.6666666666666666,0.3333333333333333,0.8750000596046448,"[""search""]",True,False,3,0.3333333333333333,[2],1,0.3333333333333333,[1],"[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,False,0.6875000447034836,0.1875000149011612,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,False,True,True,False,0.7057850402140659,0.6
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,5,6,0.8333333333333334,0.3333333333333333,4.124999918974936,"[""read""]",True,False,3,0.3333333333333333,"[2,3]",2,0.6666666666666666,[],"[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,False,0.8750000596046448,3.2499998593702912,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,False,True,True,False,0.9840936070198693,0.8
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,6,6,1.0,1.0,5.624999911291525,"[""finish""]",True,False,3,1.0,[],0,0.0,"[2,3]","[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,True,4.124999918974936,1.4999999923165888,0.3333333333333333,0.6666666666666667,0.6666666666666666,-0.6666666666666666,1.0,0.0,True,False,True,False,0.9964063971009424,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,1,5,0.2,0.0,-5.124999988824129,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,False,False,,,,,,,,,False,False,False,False,0.0059110689219146455,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,2,5,0.4,0.0,-6.9375000759609975,"[""search""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,[2],[2],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,False,False,-5.124999988824129,-1.8125000871368684,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.0009697518941906973,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,3,5,0.6,0.0,1.750000037252903,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,False,-6.9375000759609975,8.6875001132139,0.0,0.0,0.5,0.0,0.5,0.5,False,True,False,False,0.8519528066669902,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,4,5,0.8,0.0,-0.5624999850988388,"[""read""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,False,False,1.750000037252903,-2.312500022351742,0.0,0.0,0.5,0.0,1.0,0.0,False,True,True,True,0.36296920896510143,0.75
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,5,5,1.0,1.0,9.062499947744072,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,True,-0.5624999850988388,9.624999932842911,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,False,False,0.999884080650757,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,1,7,0.1428571428571428,0.0,-4.499999927356839,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,False,False,,,,,,,,,False,False,False,False,0.010986943419950481,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,2,7,0.2857142857142857,0.0,2.1875000409781933,"[""search""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,-4.499999927356839,6.6874999683350325,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.8991213809867526,0.166666666667
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,3,7,0.4285714285714285,0.0,0.5625000149011612,"[""read""]",False,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,2.1875000409781933,-1.625000026077032,0.0,0.0,0.5,0.0,0.5,0.5,False,True,True,False,0.6370307979258678,0.333333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,4,7,0.5714285714285714,0.5,6.562500176834874,"[""read""]",False,False,2,0.5,[],0,0.0,[2],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,0.5625000149011612,6.000000161933713,0.0,0.5,0.5,-0.5,1.0,0.0,False,False,True,False,0.9985896417524308,0.5
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,5,7,0.7142857142857143,1.0,2.749999985098839,"[""read""]",False,False,2,1.0,[],0,0.0,[1],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,6.562500176834874,-3.812500191736035,0.5,0.5,0.0,0.0,1.0,0.0,True,False,True,False,0.9399133489844308,0.666666666667
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,6,7,0.8571428571428571,1.0,7.12500002636807,[],False,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,False,2.749999985098839,4.375000041269232,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9991959140855559,0.833333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,7,7,1.0,1.0,7.249999954452505,"[""finish""]",False,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,True,7.12500002636807,0.1249999280844349,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9992903295685986,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,1,6,0.1666666666666666,0.0,-5.000000197440386,"[""search""]",True,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,False,False,,,,,,,,,False,False,False,False,0.00669284961169011,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,2,6,0.3333333333333333,0.0,-1.6875000447034836,"[""search""]",True,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,False,False,-5.000000197440386,3.3125001527369022,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False,0.1561048915563923,0.2
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,3,6,0.5,0.0,0.5625000149011612,"[""read""]",True,False,3,0.0,[2],1,0.3333333333333333,[],[2],[2],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,True,False,-1.6875000447034836,2.2500000596046448,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,False,True,False,False,0.6370307979258678,0.4
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,4,6,0.6666666666666666,0.6666666666666666,-0.0625,"[""search""]",True,False,3,0.6666666666666666,[],0,0.0,"[1,2]","[1,2]","[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,False,False,0.5625000149011612,-0.6250000149011612,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.0,False,False,True,True,0.4843800842769844,0.6
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,5,6,0.8333333333333334,0.6666666666666666,3.0624999292194843,"[""read""]",True,False,3,0.6666666666666666,[3],1,0.3333333333333333,[],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,True,False,-0.0625,3.1249999292194843,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,False,True,False,False,0.9553191267061195,0.8
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,6,6,1.0,1.0,5.937500177766196,"[""finish""]",True,False,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,True,True,3.0624999292194843,2.875000248546712,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9973683264917069,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,1,13,0.0769230769230769,0.0,-4.500000122003257,"[""search""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,False,False,,,,,,,,,False,False,False,False,0.010986941304877838,0.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,2,13,0.1538461538461538,0.0,1.1875,"[""read""]",False,False,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,True,False,-4.500000122003257,5.687500122003257,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False,0.7662936430859597,0.083333333333
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,3,13,0.2307692307692307,0.25,2.249999988824129,"[""search""]",False,False,4,0.25,[],0,0.0,[1],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,True,False,1.1875,1.062499988824129,0.0,0.25,0.25,-0.25,0.25,0.0,False,False,True,False,0.9046505341368829,0.166666666667
