outcome,question_id,progress,sufficiency_likelihood,evidence_coverage
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.904761904762,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.909090909091,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.916666666667,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.923076923077,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.928571428571,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.933333333333,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.947368421053,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.95,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.952380952381,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,0.954545454545,0.9805875203497433,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no30,1.0,0.9993410269664453,1.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.0,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.045454545455,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.047619047619,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.05,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.052631578947,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.066666666667,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.071428571429,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.076923076923,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.083333333333,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.090909090909,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.095238095238,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.1,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.105263157895,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.111111111111,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.125,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.133333333333,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.136363636364,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.142857142857,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.15,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.153846153846,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.157894736842,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.166666666667,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.181818181818,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.190476190476,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.2,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.210526315789,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.214285714286,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.222222222222,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.227272727273,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.230769230769,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.238095238095,0.009708478200631074,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.25,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.263157894737,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.266666666667,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.272727272727,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.285714285714,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.3,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.307692307692,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.315789473684,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.318181818182,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.333333333333,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.35,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.357142857143,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.363636363636,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.368421052632,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.375,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.380952380952,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.384615384615,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.4,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.409090909091,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.416666666667,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.421052631579,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.428571428571,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.444444444444,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.45,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.454545454545,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.461538461538,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.466666666667,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.473684210526,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.47619047619,0.6654105554292292,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.5,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.52380952381,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.526315789474,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.533333333333,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.538461538462,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.545454545455,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.55,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.555555555556,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.571428571429,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.578947368421,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.583333333333,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.590909090909,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.6,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.615384615385,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.619047619048,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.625,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.631578947368,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.636363636364,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.642857142857,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.65,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.666666666667,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.681818181818,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.684210526316,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.692307692308,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.7,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.714285714286,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.727272727273,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.733333333333,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.736842105263,0.25683199423169334,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.75,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.761904761905,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.769230769231,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.772727272727,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.777777777778,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.785714285714,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.789473684211,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.8,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.809523809524,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.818181818182,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.833333333333,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.842105263158,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.846153846154,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.85,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.857142857143,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.863636363636,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.866666666667,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.875,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.888888888889,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.894736842105,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.9,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.904761904762,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.909090909091,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.916666666667,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.923076923077,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.928571428571,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.933333333333,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.947368421053,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.95,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.952380952381,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,0.954545454545,0.9579122701319096,0.5
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,1.0,0.999808895710472,1.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.0,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.045454545455,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.047619047619,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.05,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.052631578947,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.066666666667,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.071428571429,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.076923076923,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.083333333333,0.02033235445571678,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.090909090909,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.095238095238,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.1,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.105263157895,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.111111111111,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.125,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.133333333333,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.136363636364,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.142857142857,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.15,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.153846153846,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.157894736842,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.166666666667,0.01098694395630868,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.181818181818,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.190476190476,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.2,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.210526315789,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.214285714286,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.222222222222,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.227272727273,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.230769230769,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.238095238095,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.25,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.263157894737,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.266666666667,0.0031726823528097276,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.272727272727,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.285714285714,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.3,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.307692307692,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.315789473684,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.318181818182,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.333333333333,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.35,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.357142857143,0.11920292828022305,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.363636363636,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.368421052632,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.375,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.380952380952,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.384615384615,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.4,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.409090909091,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.416666666667,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.421052631579,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.428571428571,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.444444444444,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.45,0.11279539659010665,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.454545454545,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.461538461538,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.466666666667,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.473684210526,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.47619047619,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.5,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.52380952381,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.526315789474,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.533333333333,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.538461538462,0.7185943895575957,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.545454545455,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.55,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.555555555556,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.571428571429,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.578947368421,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.583333333333,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.590909090909,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.6,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.615384615385,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.619047619048,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.625,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.631578947368,0.014063625054555655,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.636363636364,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.642857142857,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.65,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.666666666667,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.681818181818,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.684210526316,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.692307692308,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.7,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.714285714286,0.7981867849406659,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.727272727273,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.733333333333,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.736842105263,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.75,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.761904761905,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.769230769231,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.772727272727,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.777777777778,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.785714285714,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.789473684211,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.8,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.809523809524,0.8175744828610095,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.818181818182,0.7185943955841166,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.833333333333,0.7185943955841166,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.842105263158,0.7185943955841166,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.846153846154,0.7185943955841166,0.0
correct,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,0.85,0.7185943955841166,0.0
