schema_version,gold_definition,question_id,qa_pair_id,question_ordinal,decision_step,decision_state_count,normalized_progress,capture_id,action_tool_names,terminal_trajectory_status,gold_hop_count,covered_hop_count,gold_coverage_r,covered_hop_indices,missing_hop_indices,newly_available_hop_indices,cumulative_read_memory_count,cumulative_read_memory_ids,official_gold_lww_conflicted,final_official_score,final_correct
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,1,26,0.038461538461538464,1789220573412731024-db87c228268a40acbd7a60277ce1efae,"[""search""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,2,26,0.07692307692307693,1789220582310981328-e2e3c9a2ee434c3eb5b6b9407c04be84,"[""read""]",sufficient,4,0,0.0,[],"[1,2,3,4]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,3,26,0.11538461538461539,1789220596982219741-bcfba7f5e9424cf0b9d687197c5ad5d7,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[1],3,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,4,26,0.15384615384615385,1789220610777673115-44e7caa2096d4081a8c9fb5fad0da71c,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,5,26,0.19230769230769232,1789220623226427243-5c8e2b7faf6b4e0a8001a3fc783af6c4,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],3,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,6,26,0.23076923076923078,1789220631923376956-d229b72ed737473eb95dcfa8953f273e,"[""search""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],4,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,7,26,0.2692307692307692,1789220643719179456-69609a86b9f444969220f3a2efd1671e,"[""read""]",sufficient,4,1,0.25,[1],"[2,3,4]",[],4,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,8,26,0.3076923076923077,1789220660847319490-22fe654a8af543c9aba7a2872e15052e,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[4],7,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,9,26,0.34615384615384615,1789220688322175920-7b653db4b0054a1985e5e17d57be1ef6,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],7,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,10,26,0.38461538461538464,1789220711644330431-fba8cf0c34ff406bab910ac453762611,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],7,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,11,26,0.4230769230769231,1789220738377853740-48e42d0d71794b0b978741facd2f624e,"[""read""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],7,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,12,26,0.46153846153846156,1789220761202661720-93bdd6e478ef4da59d6089c5782953bb,"[""read""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],9,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,13,26,0.5,1789221124112914795-d7273bb8fd824ab7a2675888826f94dc,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,14,26,0.5384615384615384,1789221129659835022-721c5ffc11ba4e44b11805a763d1652f,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,15,26,0.5769230769230769,1789221142200777998-f9774abad3bf4072863abea71f685cf2,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,16,26,0.6153846153846154,1789221180131684594-44ac20c58ecd45088a14fc657620c11d,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,17,26,0.6538461538461539,1789221185772996356-e5f81db3c64e4795b4203305d7b170e5,"[""search""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,18,26,0.6923076923076923,1789221210854710171-26d9c6e8548e4f9e88b0f0f493113f0d,"[""search_more""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,19,26,0.7307692307692307,1789221229349945646-39f35a12783f462bb08f517fb222e2ef,"[""read""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],11,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,20,26,0.7692307692307693,1789221262956277006-81e091c2e33f46d98ff787eb747adb07,"[""read""]",sufficient,4,2,0.5,"[1,4]","[2,3]",[],14,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,21,26,0.8076923076923077,1789221304449144631-aaffad8a32d246cd9522bb815db74f37,"[""search""]",sufficient,4,3,0.75,"[1,2,4]",[3],[2],17,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885"",""m-9775f81addddef3bf5347951"",""m-28069cede24e19a36554223e"",""m-9114fa7460e0af8f396d5e59""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,22,26,0.8461538461538461,1789221349606798628-4bb485061b994b87948f023960cb1775,"[""search""]",sufficient,4,3,0.75,"[1,2,4]",[3],[],17,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885"",""m-9775f81addddef3bf5347951"",""m-28069cede24e19a36554223e"",""m-9114fa7460e0af8f396d5e59""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,23,26,0.8846153846153846,1789221400545874819-f42964ed087c4533888fcb2167b69237,"[""search""]",sufficient,4,3,0.75,"[1,2,4]",[3],[],17,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885"",""m-9775f81addddef3bf5347951"",""m-28069cede24e19a36554223e"",""m-9114fa7460e0af8f396d5e59""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,24,26,0.9230769230769231,1789221448305019306-36e319ea7f434f06a7b5dcc563a29ef1,"[""read""]",sufficient,4,3,0.75,"[1,2,4]",[3],[],17,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885"",""m-9775f81addddef3bf5347951"",""m-28069cede24e19a36554223e"",""m-9114fa7460e0af8f396d5e59""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,25,26,0.9615384615384616,1789221517059237326-38d1f521113041069847c08e2ee85852,"[""read""]",sufficient,4,3,0.75,"[1,2,4]",[3],[],19,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885"",""m-9775f81addddef3bf5347951"",""m-28069cede24e19a36554223e"",""m-9114fa7460e0af8f396d5e59"",""m-621e3928a351e7bbd9e11337"",""m-a1a4edfb7fb9ec1bee215e03""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,factconsolidation_mh_262k_no19,19,26,26,1.0,1789221560530048641-6f36d4c438a745ab927e465103b8f979,"[""finish""]",sufficient,4,3,0.75,"[1,2,4]",[3],[],22,"[""m-edc48416279cf33fce68c421"",""m-1206e80bff6434ab66c69ece"",""m-ac04b749be9809cc151a3f0e"",""m-b7dcd8cd2d91e2a0530e94f1"",""m-b7d3a9321839d30b4fca32c4"",""m-cbdf6a8153fd22ff0242fee9"",""m-ae3c59715d1425023fba9b40"",""m-2a33ae56e5df02e9a6e4fa1b"",""m-e8c89d3ba3aa543273171efa"",""m-1013038271bffdb5b4d7d9a5"",""m-aff4df280c82222c41cd9dbd"",""m-ec21766410e0c5f0e5f7320f"",""m-879a81ce4bb890141c60d24f"",""m-32937397b194ea97822b7885"",""m-9775f81addddef3bf5347951"",""m-28069cede24e19a36554223e"",""m-9114fa7460e0af8f396d5e59"",""m-621e3928a351e7bbd9e11337"",""m-a1a4edfb7fb9ec1bee215e03"",""m-95bbccbd6a08d16d05369687"",""m-6fd0269b08ed390fee96395f"",""m-0b1100aa2215e071bf08a812""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,factconsolidation_mh_262k_no20,20,1,6,0.16666666666666666,1789220580295301033-f0b32732ea4d415e88a96edc360b7483,"[""search""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,factconsolidation_mh_262k_no20,20,2,6,0.3333333333333333,1789220587627141269-12205acce48e4eee84ffa3595f832659,"[""read""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,factconsolidation_mh_262k_no20,20,3,6,0.5,1789220595920469559-cf64d482339442408299076067dbbbc1,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[1],1,"[""m-9c66a5ec4a759d8795c58788""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,factconsolidation_mh_262k_no20,20,4,6,0.6666666666666666,1789220606802164095-eb913a3d2ebc4deaab0832fded052fb0,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],1,"[""m-9c66a5ec4a759d8795c58788""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,factconsolidation_mh_262k_no20,20,5,6,0.8333333333333334,1789220616200608859-c4829a0862f84fd6ae6ecb25d44d23a3,"[""read""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],1,"[""m-9c66a5ec4a759d8795c58788""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,factconsolidation_mh_262k_no20,20,6,6,1.0,1789220630124004467-8545f58a309c4a038df74a192d89b193,"[""finish""]",sufficient,3,3,1.0,"[1,2,3]",[],"[2,3]",5,"[""m-9c66a5ec4a759d8795c58788"",""m-a1a4edfb7fb9ec1bee215e03"",""m-df5c8fccc1791c4df5c99f24"",""m-9775f81addddef3bf5347951"",""m-32937397b194ea97822b7885""]",True,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,factconsolidation_mh_262k_no21,21,1,5,0.2,1789220580877505212-389c0e73d8344cf4aa5f1a659fc8bdfd,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,factconsolidation_mh_262k_no21,21,2,5,0.4,1789220586515256719-b145437dfaa14e2181ff75de8672b2c8,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,factconsolidation_mh_262k_no21,21,3,5,0.6,1789220601063375178-64f9012596b042b0a527a5ad718fdc36,"[""search""]",sufficient,2,2,1.0,"[1,2]",[],"[1,2]",2,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,factconsolidation_mh_262k_no21,21,4,5,0.8,1789220607372622004-5d81e075ce744328a09c29cda2a1876a,"[""read""]",sufficient,2,2,1.0,"[1,2]",[],[],2,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,factconsolidation_mh_262k_no21,21,5,5,1.0,1789220621176799225-cc7dc88d304b4a8e991952d44ce282fc,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[],4,"[""m-390bc624383d3833d9578af5"",""m-28069cede24e19a36554223e"",""m-2a46f1804e76d4daa1449ec5"",""m-fe91a1e8a803d8f45780f318""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,factconsolidation_mh_262k_no22,22,1,5,0.2,1789220593178228586-3c1b6737233a4094808ebdb1ec795e84,"[""search""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,factconsolidation_mh_262k_no22,22,2,5,0.4,1789220602027688677-23c2bae8f776430ebd11edf0679468eb,"[""read""]",sufficient,3,0,0.0,[],"[1,2,3]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,factconsolidation_mh_262k_no22,22,3,5,0.6,1789220618477579341-e9a637da6bfe4b82836e9ad5495f4a46,"[""search""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[1],2,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,factconsolidation_mh_262k_no22,22,4,5,0.8,1789220628233571506-05cd8da6e3b34d25bbcdbe3aec09e797,"[""read""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],2,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,factconsolidation_mh_262k_no22,22,5,5,1.0,1789220643059479243-5f3d8c1621e2424da836fa815815882c,"[""finish""]",sufficient,3,1,0.3333333333333333,[1],"[2,3]",[],4,"[""m-d378741b166342a8e5a0aca8"",""m-e88cdf413fbf8a7ac37bd0fb"",""m-b7d3a9321839d30b4fca32c4"",""m-32937397b194ea97822b7885""]",False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,factconsolidation_mh_262k_no23,23,1,5,0.2,1789220602791431354-128e33a959c34f3c9163ce910cc22506,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,factconsolidation_mh_262k_no23,23,2,5,0.4,1789220610778459079-146ee2d686df48b1bbf55088e45b1625,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,factconsolidation_mh_262k_no23,23,3,5,0.6,1789220617677123558-cf1eba67852545659ab5434d82f37d23,"[""search""]",sufficient,2,1,0.5,[1],[2],[1],1,"[""m-65ddf9819a5ecf5e4656074f""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,factconsolidation_mh_262k_no23,23,4,5,0.8,1789220623774963675-340cd5f384cb4a7084e189026f9e904e,"[""read""]",sufficient,2,1,0.5,[1],[2],[],1,"[""m-65ddf9819a5ecf5e4656074f""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,factconsolidation_mh_262k_no23,23,5,5,1.0,1789220634439199384-6a394f50e0914cdcb52667496a244915,"[""finish""]",sufficient,2,2,1.0,"[1,2]",[],[2],3,"[""m-65ddf9819a5ecf5e4656074f"",""m-154bcacb92d86a5c9d325b00"",""m-20b0bd029c73234fd44ab583""]",False,1.0,True
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,factconsolidation_mh_262k_no24,24,1,3,0.3333333333333333,1789220608308878109-e8c40ce36ede4178b9625d7ae866aed1,"[""search""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,factconsolidation_mh_262k_no24,24,2,3,0.6666666666666666,1789220615637177910-90928b907713453ba0c47cff46b713b6,"[""read""]",sufficient,2,0,0.0,[],"[1,2]",[],0,[],False,0.0,False
1,official_mquake_label_chain,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,factconsolidation_mh_262k_no24,24,3,3,1.0,1789220633589177522-4c40c8a71ea94a47a03fbe11a59643cc,"[""finish""]",sufficient,2,1,0.5,[1],[2],[1],2,"[""m-d8939565b192098f7742417a"",""m-aff4df280c82222c41cd9dbd""]",False,0.0,False
